ticker,entry_date,exit_date,success_rate,matched_signals,allocated_cash,contracts,entry_option_price,exit_option_price,entry_spot,exit_spot_close,pnl,return_pct,exit_reason
VRSK,2025-03-13,2025-03-14,100.0,17,4502.760309988043,5,9.005520619976087,9.906072681973697,289.5,288.5799865722656,450.27603099880434,10.0,tp_day1
GEHC,2025-03-14,2025-03-17,100.0,18,5111.655582462102,24,2.1298564926925425,2.342842141961797,81.97000122070312,82.47000122070312,511.1655582462108,10.000000000000012,tp_day1
GEHC,2025-03-17,2025-03-18,100.0,43,5435.249128921959,25,2.1740996515687834,1.956689686411905,82.47000122070312,82.13999938964844,-543.524912892196,-10.000000000000002,stop
GEHC,2025-03-18,2025-03-19,100.0,14,5102.930498247428,24,2.126221040936428,2.3388431450300713,82.13999938964844,82.4000015258789,510.2930498247433,10.00000000000001,tp_day1
GEHC,2025-03-19,2025-03-20,100.0,43,5388.150601952762,25,2.155260240781105,1.9397342167029945,82.4000015258789,81.80999755859375,-538.8150601952766,-10.000000000000005,stop
KLAC,2025-03-20,2025-03-21,95.0,20,3934.0525043180824,1,39.340525043180826,35.406472538862744,716.4600219726562,706.489990234375,-393.4052504318079,-9.999999999999991,stop
BKR,2025-03-21,2025-03-24,100.0,13,4819.7827410193995,27,1.7851047188960738,1.9636151907856814,44.11000061035156,44.599998474121094,481.97827410193986,9.999999999999998,tp_day1
VRTX,2025-03-24,2025-03-25,94.87179487179486,39,4003.008258472627,3,13.343360861575423,12.009024775417881,511.739990234375,509.0400085449219,-400.3008258472628,-10.000000000000002,stop
GEHC,2025-03-25,2025-03-26,97.87234042553192,47,4883.797722453817,22,2.219908055660826,1.9979172500947433,82.45999908447266,81.0,-488.3797722453819,-10.000000000000004,stop
CHTR,2025-03-26,2025-03-27,93.18181818181817,44,4511.283710709754,3,15.037612369032514,16.541373605935767,384.7699890136719,382.0199890136719,451.12837107097585,10.00000000000001,tp_day1
ROP,2025-03-27,2025-03-28,95.83333333333334,24,4156.449071114275,3,13.854830237047583,12.469347213342825,592.5499877929688,582.6400146484375,-415.64490711142753,-10.0,stop
CSGP,2025-03-28,2025-03-31,100.0,10,4557.249247780673,14,3.2551780341290524,3.580695837541958,79.30999755859375,79.2300033569336,455.72492477806827,10.000000000000021,tp_day1
INTU,2025-03-31,2025-04-01,100.0,33,4924.80222898346,2,24.624011144917297,27.08641225940903,613.989990234375,613.780029296875,492.48022289834626,10.000000000000005,tp_day1
INTU,2025-04-01,2025-04-02,100.0,27,4911.229321220245,2,24.556146606101226,22.100531945491102,613.780029296875,620.9099731445312,-491.1229321220244,-9.999999999999998,stop
INTU,2025-04-02,2025-04-03,100.0,26,4674.732869077333,2,23.373664345386665,21.036297910848,620.9099731445312,598.530029296875,-467.4732869077334,-10.000000000000002,stop
VRTX,2025-04-03,2025-04-04,90.9090909090909,33,4138.640997927125,3,13.795469993090416,12.415922993781374,484.010009765625,474.6199951171875,-413.86409979271275,-10.000000000000005,stop
MSTR,2025-04-04,2025-04-07,85.71428571428571,14,4281.3222348814525,1,42.81322234881453,38.53190011393308,293.6099853515625,268.1400146484375,-428.132223488145,-9.999999999999993,stop
CSGP,2025-04-07,2025-04-08,95.1219512195122,41,4224.148810314746,11,3.8401352821043147,3.4561217538938833,75.75,73.2300033569336,-422.4148810314746,-10.0,stop
CPRT,2025-04-08,2025-04-09,92.10526315789474,38,4016.030457843969,22,1.825468389929077,2.008015228921985,54.59000015258789,58.52000045776367,401.6030457843972,10.000000000000005,tp_day1
INTU,2025-04-09,2025-04-10,100.0,33,3685.8415176501985,1,36.858415176501985,33.17257365885179,596.47998046875,577.469970703125,-368.58415176501967,-9.999999999999995,stop
EA,2025-04-10,2025-04-11,90.9090909090909,22,4013.1173389482756,7,5.733024769926108,6.30632724691872,139.38999938964844,142.92999267578125,401.31173389482865,10.000000000000027,tp_day1
CSGP,2025-04-11,2025-04-14,100.0,23,4222.407188579877,9,4.69156354286653,5.160719897153183,77.38999938964844,79.52999877929688,422.2407188579882,10.000000000000012,tp_day1
CSGP,2025-04-14,2025-04-15,95.0,40,4392.655924199648,9,4.880728804666276,5.368801685132905,79.52999877929688,80.51000213623047,439.2655924199653,10.00000000000001,tp_day1
