ticker,entry_date,exit_date,success_rate,matched_signals,allocated_cash,contracts,entry_option_price,exit_option_price,entry_spot,exit_spot_close,pnl,return_pct,exit_reason
HOOD,2025-03-17,2025-03-18,90.11627906976744,172,4875.269570639192,8,6.094086963298991,5.484678266969092,42.02000045776367,40.099998474121094,-487.5269570639184,-9.999999999999984,stop
MSTR,2025-03-18,2025-03-19,85.71428571428571,42,4489.372653068198,1,44.89372653068198,49.38309918375018,283.19000244140625,304.2300109863281,448.93726530682034,10.000000000000012,tp_day1
PLTR,2025-03-19,2025-03-20,90.84507042253522,142,4047.867485141963,4,10.119668712854907,11.131635584140398,86.0999984741211,87.38999938964844,404.786748514196,9.999999999999993,tp_day1
PLTR,2025-03-20,2025-03-21,91.0344827586207,145,5096.512484529579,5,10.193024969059158,11.212327465965075,87.38999938964844,90.95999908447266,509.6512484529585,10.000000000000012,tp_day1
MSTR,2025-03-21,2025-03-24,88.88888888888889,135,4782.253592634473,1,47.82253592634473,52.6047895189792,304.0,335.7200012207031,478.2253592634479,10.000000000000012,tp_day1
MSTR,2025-03-25,2025-03-26,90.12345679012346,162,5094.757487406382,1,50.947574874063825,45.85281738665744,341.80999755859375,329.30999755859375,-509.47574874063775,-9.999999999999991,stop
MSTR,2025-03-26,2025-03-28,88.46153846153845,52,4935.801613578464,1,49.35801613578464,44.422214522206176,329.30999755859375,289.4100036621094,-493.580161357846,-9.999999999999993,stop
MSTR,2025-03-31,2025-04-01,83.87096774193549,62,4363.223470920582,1,43.63223470920582,47.995458180126406,288.2699890136719,306.0199890136719,436.3223470920584,10.000000000000005,tp_day1
MSTR,2025-04-01,2025-04-02,89.28571428571429,140,4539.521150384597,1,45.39521150384597,49.93473265423057,306.0199890136719,312.5400085449219,453.95211503846076,10.000000000000025,tp_day1
TSM,2025-04-02,2025-04-03,90.0,70,4972.375332717265,6,8.287292221195441,7.458562999075897,170.38999938964844,157.3800048828125,-497.23753327172744,-10.000000000000018,stop
MSTR,2025-04-04,2025-04-07,87.03703703703704,54,4281.3222348814525,1,42.81322234881453,38.53190011393308,293.6099853515625,268.1400146484375,-428.132223488145,-9.999999999999993,stop
PLTR,2025-04-08,2025-04-09,82.53968253968253,63,4633.088621766343,6,7.721814369610571,8.493995806571629,77.31999969482422,92.01000213623047,463.30886217663465,10.000000000000007,tp_day1
PLTR,2025-04-09,2025-04-10,92.61083743842364,203,4516.250191917088,4,11.290625479792721,10.16156293181345,92.01000213623047,88.58999633789062,-451.62501919170836,-9.99999999999999,stop
HOOD,2025-04-11,2025-04-14,87.58169934640523,153,5103.335292133454,8,6.3791691151668175,7.0170860266835,43.68000030517578,44.13999938964844,510.3335292133461,10.000000000000014,tp_day1
