date,Always On (0),Gate >= 35,Gate >= 50,Gate >= 60,Gate >= 70
2021-06-28,8841.50469507125,8841.50469507125,8841.50469507125,8841.50469507125,8841.50469507125
2021-06-29,9154.891999100277,9154.891999100277,9154.891999100277,9154.891999100277,9154.891999100277
2021-06-30,8709.608181660677,8709.608181660677,8709.608181660677,8709.608181660677,8709.608181660677
2021-07-01,9094.217097754408,9094.217097754408,9094.217097754408,9094.217097754408,9094.217097754408
2021-07-02,9442.197038777238,9442.197038777238,9442.197038777238,9442.197038777238,9442.197038777238
2021-07-06,9442.197038777238,9442.197038777238,9442.197038777238,9442.197038777238,9442.197038777238
2021-07-07,9888.177877275735,9888.177877275735,9888.177877275735,9888.177877275735,9888.177877275735
2021-07-08,9425.456208944428,9425.456208944428,9425.456208944428,9425.456208944428,9425.456208944428
2021-07-09,9009.839606859206,9009.839606859206,9009.839606859206,9009.839606859206,9009.839606859206
2021-07-12,9453.403716035522,9453.403716035522,9453.403716035522,9453.403716035522,9453.403716035522
2021-07-13,8991.753573974034,8991.753573974034,8991.753573974034,8991.753573974034,8991.753573974034
2021-07-14,8551.749739264409,8551.749739264409,8551.749739264409,8551.749739264409,8551.749739264409
2021-07-15,8973.029649289474,8973.029649289474,8973.029649289474,8973.029649289474,8973.029649289474
2021-07-16,9409.751552328962,9409.751552328962,9409.751552328962,9409.751552328962,9409.751552328962
2021-07-19,8977.716800735336,8977.716800735336,8977.716800735336,8977.716800735336,8977.716800735336
2021-07-20,9426.102061885951,9426.102061885951,9426.102061885951,9426.102061885951,9426.102061885951
2021-07-21,8991.550341092876,8991.550341092876,8991.550341092876,8991.550341092876,8991.550341092876
2021-07-22,9438.011428270966,9438.011428270966,9438.011428270966,9438.011428270966,9438.011428270966
2021-07-23,9847.393698448532,9847.393698448532,9847.393698448532,9847.393698448532,9847.393698448532
2021-07-26,9356.011092101893,9356.011092101893,9356.011092101893,9356.011092101893,9356.011092101893
2021-07-27,8894.666645150859,8894.666645150859,8894.666645150859,8894.666645150859,8894.666645150859
2021-07-28,9337.680139962078,9337.680139962078,9337.680139962078,9337.680139962078,9337.680139962078
2021-07-29,9720.057743608922,9720.057743608922,9720.057743608922,9720.057743608922,9720.057743608922
2021-07-30,9290.101936090869,9290.101936090869,9290.101936090869,9290.101936090869,9290.101936090869
2021-08-02,9712.30700600443,9712.30700600443,9712.30700600443,9712.30700600443,9712.30700600443
2021-08-03,10176.066533114412,10176.066533114412,10176.066533114412,10176.066533114412,10176.066533114412
2021-08-04,10645.27998357189,10645.27998357189,10645.27998357189,10645.27998357189,10645.27998357189
2021-08-05,11123.542594185581,11123.542594185581,11123.542594185581,11123.542594185581,11123.542594185581
2021-08-06,10574.448106305807,10574.448106305807,10574.448106305807,10574.448106305807,10574.448106305807
2021-08-09,11065.032691756867,11065.032691756867,11065.032691756867,11065.032691756867,11065.032691756867
2021-08-10,11530.619736310055,11530.619736310055,11530.619736310055,11530.619736310055,11530.619736310055
2021-08-11,11023.193675850487,11023.193675850487,11023.193675850487,11023.193675850487,11023.193675850487
2021-08-12,10558.097255592711,10558.097255592711,10558.097255592711,10558.097255592711,10558.097255592711
2021-08-13,11009.96290632899,11009.96290632899,11009.96290632899,11009.96290632899,11009.96290632899
2021-08-16,10541.586806974778,10541.586806974778,10541.586806974778,10541.586806974778,10541.586806974778
2021-08-17,11040.085267664834,11040.085267664834,11040.085267664834,11040.085267664834,11040.085267664834
2021-08-18,11536.890282603854,11536.890282603854,11536.890282603854,11536.890282603854,11536.890282603854
2021-08-19,11037.01788539915,11037.01788539915,11037.01788539915,11037.01788539915,11037.01788539915
2021-08-20,11563.370247124614,11563.370247124614,11563.370247124614,11563.370247124614,11563.370247124614
2021-08-23,12126.341251664438,12126.341251664438,12126.341251664438,12126.341251664438,12126.341251664438
2021-08-24,12695.322886154048,12695.322886154048,12695.322886154048,12695.322886154048,12695.322886154048
2021-08-25,12080.540517555371,12080.540517555371,12080.540517555371,12080.540517555371,12080.540517555371
2021-08-26,12650.327200926302,12650.327200926302,12650.327200926302,12650.327200926302,12650.327200926302
2021-08-27,12029.606444259187,12029.606444259187,12029.606444259187,12029.606444259187,12029.606444259187
2021-08-30,12547.038082844389,12547.038082844389,12547.038082844389,12547.038082844389,12547.038082844389
2021-08-31,11943.90251401496,11943.90251401496,11943.90251401496,11943.90251401496,11943.90251401496
2021-09-01,12448.943864886274,12448.943864886274,12448.943864886274,12448.943864886274,12448.943864886274
2021-09-02,13057.920333450962,13057.920333450962,13057.920333450962,13057.920333450962,13057.920333450962
2021-09-03,13677.800184383865,13677.800184383865,13677.800184383865,13677.800184383865,13677.800184383865
2021-09-07,14304.352596421886,14304.352596421886,14304.352596421886,14304.352596421886,14304.352596421886
2021-09-08,14949.250081350217,14949.250081350217,14949.250081350217,14949.250081350217,14949.250081350217
2021-09-09,14222.54343749707,14222.54343749707,14222.54343749707,14222.54343749707,14222.54343749707
2021-09-10,14924.764678299589,14924.764678299589,14924.764678299589,14924.764678299589,14924.764678299589
2021-09-13,15643.897478110099,15643.897478110099,15643.897478110099,15643.897478110099,15643.897478110099
2021-09-14,16384.579835544326,16384.579835544326,16384.579835544326,16384.579835544326,16384.579835544326
2021-09-15,17166.00879711828,17166.00879711828,17166.00879711828,17166.00879711828,17166.00879711828
2021-09-16,17983.74469176556,17983.74469176556,17983.74469176556,17983.74469176556,17983.74469176556
2021-09-17,17126.316232231264,17126.316232231264,17126.316232231264,17126.316232231264,17126.316232231264
2021-09-20,16350.33299080806,16350.33299080806,16350.33299080806,16350.33299080806,16350.33299080806
2021-09-21,17141.52836582787,17141.52836582787,17141.52836582787,17141.52836582787,17141.52836582787
2021-09-22,16357.081942069417,16357.081942069417,16357.081942069417,16357.081942069417,16357.081942069417
2021-09-23,15564.270909380553,15564.270909380553,15564.270909380553,15564.270909380553,15564.270909380553
2021-09-24,14886.351526074235,14886.351526074235,14886.351526074235,14886.351526074235,14886.351526074235
2021-09-27,14145.90798773612,14145.90798773612,14145.90798773612,14145.90798773612,14145.90798773612
2021-09-28,13458.902943735677,13458.902943735677,13458.902943735677,13458.902943735677,13458.902943735677
2021-09-29,13458.902943735677,13458.902943735677,13458.902943735677,13458.902943735677,13458.902943735677
2021-09-30,14119.832515882605,14119.832515882605,14119.832515882605,14119.832515882605,14119.832515882605
2021-10-01,13441.7790963404,13441.7790963404,13441.7790963404,13441.7790963404,14119.832515882605
2021-10-04,12801.07037569943,12801.07037569943,12801.07037569943,12801.07037569943,14119.832515882605
2021-10-05,13432.474637410154,13432.474637410154,13432.474637410154,12801.07037569943,14119.832515882605
2021-10-06,14024.980356026772,14024.980356026772,14024.980356026772,12801.07037569943,14119.832515882605
2021-10-07,14723.4274823493,14723.4274823493,14723.4274823493,12801.07037569943,14119.832515882605
2021-10-08,15450.678811430309,15450.678811430309,15450.678811430309,12801.07037569943,14119.832515882605
2021-10-11,16095.951292389906,16095.951292389906,16095.951292389906,13285.024736419127,14119.832515882605
2021-10-12,16857.022964103686,16857.022964103686,16857.022964103686,13907.719740548586,14119.832515882605
2021-10-13,17694.931977194406,17694.931977194406,17694.931977194406,14588.520813684798,14818.090026791539
2021-10-14,18544.801624818767,18544.801624818767,18544.801624818767,15296.745520038432,15526.314733145173
2021-10-15,18518.670519109946,18518.670519109946,18518.670519109946,15275.840635471377,15505.409848578118
2021-10-18,20622.46959530061,20622.46959530061,20622.46959530061,16930.850950690347,17230.492528130984
2021-10-19,19649.76430234324,19649.76430234324,19649.76430234324,16120.263206559204,16419.904783999842
2021-10-20,18677.49943817377,18677.49943817377,18677.49943817377,15324.773772238732,15624.41534967937
2021-10-21,19579.921833718665,19579.921833718665,19579.921833718665,16063.119368593645,16362.760946034283
2021-10-22,20488.58814195531,20488.58814195531,20488.58814195531,16790.052415182963,17180.560623447265
2021-10-25,19473.538189051065,19473.538189051065,19473.538189051065,16113.352446580131,16334.685662693726
2021-10-26,18522.898274209,18522.898274209,18522.898274209,15321.152517545075,15542.48573365867
2021-10-27,19446.89205123198,19446.89205123198,19446.89205123198,16065.480837924697,16312.480547844487
2021-10-28,20396.855394825907,20396.855394825907,20396.855394825907,16796.22187145849,17116.29568473166
2021-10-29,21390.58816771305,21390.58816771305,21390.58816771305,17614.590037365546,17934.663850638717
2021-11-01,22441.9937717079,22441.9937717079,22441.9937717079,18455.71452056143,18817.844557994395
2021-11-02,21336.85576717624,21336.85576717624,21336.85576717624,17587.391802715123,17949.52184014809
2021-11-03,20339.82292045007,20339.82292045007,20339.82292045007,16743.74862471606,17105.878662149025
2021-11-04,21144.596784093,21144.596784093,21144.596784093,17548.522488358987,17910.652525791953
2021-11-05,20244.594330650165,20244.594330650165,20244.594330650165,16873.520648276863,17235.65068570983
2021-11-08,21239.888174130414,21239.888174130414,21239.888174130414,17697.212104950173,18093.662619744522
2021-11-09,22144.172297676145,22144.172297676145,22144.172297676145,18375.42519760947,18997.946743290253
2021-11-10,21056.047108322116,21056.047108322116,21056.047108322116,17482.60452942155,18049.324783340584
2021-11-11,21056.047108322116,21056.047108322116,21056.047108322116,17482.60452942155,18049.324783340584
2021-11-12,22092.00070359197,22092.00070359197,22092.00070359197,18339.258463971622,18945.823086939497
2021-11-15,21012.69796676012,21012.69796676012,21012.69796676012,17434.97779257196,18012.37207130114
2021-11-16,22056.09655538476,22056.09655538476,22056.09655538476,18294.247218498138,18902.32969101039
2021-11-17,23013.258286850996,23013.258286850996,23013.258286850996,19012.118517097813,19620.200989610064
2021-11-18,21903.007455898878,21903.007455898878,21903.007455898878,18113.34403489848,18668.55742022254
2021-11-19,20828.01967261849,20828.01967261849,20828.01967261849,17233.80857585089,17756.446573802816
2021-11-22,19814.161985850125,19814.161985850125,19814.161985850125,16388.927170210583,16877.7699119369
2021-11-23,18853.59564900329,18853.59564900329,18853.59564900329,15599.890536372113,16054.427337496756
2021-11-24,17929.180851383007,17929.180851383007,17929.180851383007,14873.564623956176,15262.07179667937
2021-11-26,17075.33421564768,17075.33421564768,17075.33421564768,14233.17964715468,14514.95599041096
2021-11-29,17807.360556409374,17807.360556409374,17807.360556409374,14843.201597789423,15124.977941045703
2021-11-30,16928.272012710422,16928.272012710422,16928.272012710422,14110.62781137363,14392.404154629909
2021-12-01,16102.667529107319,16102.667529107319,16102.667529107319,13491.424448671303,13773.200791927582
2021-12-02,16102.667529107319,16102.667529107319,16102.667529107319,13491.424448671303,13773.200791927582
2021-12-03,16855.68564887124,16855.68564887124,16855.68564887124,14136.868551326093,14418.644894582372
2021-12-06,16029.279719087854,16029.279719087854,16029.279719087854,13431.99290533438,13713.76924859066
2021-12-07,16828.854291084575,16828.854291084575,16828.854291084575,14093.17957063936,14390.3323479725
2021-12-08,16828.854291084575,16828.854291084575,16828.854291084575,14093.17957063936,14390.3323479725
2021-12-09,17568.685470795805,17568.685470795805,17568.685470795805,14727.320581820413,15024.473359153553
2021-12-10,17568.685470795805,17568.685470795805,17568.685470795805,14727.320581820413,15024.473359153553
2021-12-13,18429.769942362793,18429.769942362793,18429.769942362793,15459.242382652352,15756.395159985492
2021-12-14,19259.5763886874,19259.5763886874,19259.5763886874,16185.323023186384,16482.475800519525
2021-12-15,20195.591079634887,20195.591079634887,20195.591079634887,16913.334449478873,17210.487226812016
2021-12-16,21140.315037313732,21140.315037313732,21140.315037313732,17753.089078526737,18050.24185585988
2021-12-17,22188.189254122764,22188.189254122764,22188.189254122764,18591.388451973962,18888.541229307106
2021-12-20,23231.220527345948,23231.220527345948,23231.220527345948,19425.813470552508,19827.269375207972
2021-12-21,22116.5150990243,22116.5150990243,22116.5150990243,18463.113327911084,18864.569232566548
2021-12-22,23193.369564241984,23193.369564241984,23193.369564241984,19386.131440954814,19787.587345610278
2021-12-23,24330.442215094245,24330.442215094245,24330.442215094245,20306.618824978075,20762.22104634079
2021-12-27,25489.357021520103,25489.357021520103,25489.357021520103,21299.974373343095,21755.57659470581
2021-12-28,26745.429320376956,26745.429320376956,26745.429320376956,22304.832212428577,22760.43443379129
2021-12-29,26745.429320376956,26745.429320376956,26745.429320376956,22304.832212428577,22760.43443379129
2021-12-30,27892.838856074013,27892.838856074013,27892.838856074013,23261.00682550946,23716.609046872174
2021-12-31,29262.663417726562,29262.663417726562,29262.663417726562,24356.8664748315,24880.959924276838
2022-01-03,27806.9946424961,27806.9946424961,27806.9946424961,23140.018358037287,23641.36698286965
2022-01-04,26491.291297553944,26491.291297553944,26491.291297553944,22012.272633801153,22513.621258633517
2022-01-05,27778.359857615796,27778.359857615796,27778.359857615796,23110.066405618614,23611.41503045098
2022-01-06,27778.359857615796,27778.359857615796,27778.359857615796,23110.066405618614,23611.41503045098
2022-01-07,29144.49941967387,29144.49941967387,29144.49941967387,24232.252474452034,24782.391797929326
2022-01-10,27706.552733361736,27706.552733361736,27706.552733361736,23021.35000176813,23571.48932524542
2022-01-11,26325.377644032553,26325.377644032553,26325.377644032553,21870.370760660477,22420.510084137768
2022-01-12,25036.032328910584,25036.032328910584,25036.032328910584,20815.451866469775,21326.520119791854
2022-01-13,26254.20208589147,26254.20208589147,26254.20208589147,21837.14263038923,22387.506682323594
2022-01-14,24952.207723695654,24952.207723695654,24952.207723695654,20752.147328559386,21275.386497948002
2022-01-18,23728.985377704514,23728.985377704514,23728.985377704514,19747.357544352377,20226.91020138417
2022-01-19,24910.068628174024,24910.068628174024,24910.068628174024,20709.72167436457,21233.01815548783
2022-01-20,26086.850134702487,26086.850134702487,26086.850134702487,21672.542906978768,22195.839388102027
2022-01-21,26086.850134702487,26086.850134702487,26086.850134702487,21672.542906978768,22195.839388102027
2022-01-24,24793.08500349685,24793.08500349685,26086.850134702487,21672.542906978768,22195.839388102027
2022-01-25,23565.546450358874,24793.08500349685,26086.850134702487,21672.542906978768,22195.839388102027
2022-01-26,23565.546450358874,24793.08500349685,26086.850134702487,21672.542906978768,22195.839388102027
2022-01-27,24698.60337219487,24793.08500349685,26086.850134702487,21672.542906978768,22195.839388102027
2022-01-28,25808.099883578572,24793.08500349685,26086.850134702487,21672.542906978768,22195.839388102027
2022-01-31,27075.232288649837,24793.08500349685,26086.850134702487,21672.542906978768,22195.839388102027
2022-02-01,28424.83675059504,24793.08500349685,26086.850134702487,21672.542906978768,22195.839388102027
2022-02-02,27047.941321142145,24793.08500349685,26086.850134702487,21672.542906978768,22195.839388102027
2022-02-03,25715.92442178438,24793.08500349685,26086.850134702487,21672.542906978768,22195.839388102027
2022-02-04,24679.447726706898,24793.08500349685,26086.850134702487,21672.542906978768,22195.839388102027
2022-02-07,23456.66311099026,24793.08500349685,26086.850134702487,21672.542906978768,22195.839388102027
2022-02-08,24629.17652759896,24793.08500349685,26086.850134702487,21672.542906978768,22195.839388102027
2022-02-09,25805.798410592295,24793.08500349685,26086.850134702487,21672.542906978768,22195.839388102027
2022-02-10,24528.604704245692,24793.08500349685,26086.850134702487,21672.542906978768,22195.839388102027
2022-02-11,25742.758004612937,24793.08500349685,26086.850134702487,21672.542906978768,22195.839388102027
2022-02-14,24456.828970458046,24793.08500349685,26086.850134702487,21672.542906978768,22195.839388102027
2022-02-15,25623.199402204802,24793.08500349685,26086.850134702487,21672.542906978768,22195.839388102027
2022-02-16,26808.674453361902,24793.08500349685,26086.850134702487,21672.542906978768,22195.839388102027
2022-02-17,25546.625308324445,24793.08500349685,26086.850134702487,21672.542906978768,22195.839388102027
2022-02-18,26817.84568342132,24793.08500349685,26086.850134702487,21672.542906978768,22195.839388102027
2022-02-22,28089.561991685492,24793.08500349685,26086.850134702487,21672.542906978768,22195.839388102027
2022-02-23,26695.522687156168,24793.08500349685,26086.850134702487,21672.542906978768,22195.839388102027
2022-02-24,28009.660032050022,24793.08500349685,26086.850134702487,21672.542906978768,22195.839388102027
2022-02-25,29403.359454262347,24793.08500349685,26086.850134702487,21672.542906978768,22195.839388102027
2022-02-28,30848.688664389018,24793.08500349685,26086.850134702487,21672.542906978768,22195.839388102027
2022-03-01,32324.43422390951,24793.08500349685,26086.850134702487,21672.542906978768,22195.839388102027
2022-03-02,33926.313416438796,24793.08500349685,26086.850134702487,21672.542906978768,22195.839388102027
2022-03-03,35581.946924613585,24793.08500349685,26086.850134702487,21672.542906978768,22195.839388102027
2022-03-04,33806.32240630231,24793.08500349685,26086.850134702487,21672.542906978768,22195.839388102027
2022-03-07,32144.923301026454,24793.08500349685,26086.850134702487,21672.542906978768,22195.839388102027
2022-03-08,30539.500766189798,24793.08500349685,26086.850134702487,21672.542906978768,22195.839388102027
2022-03-09,32058.084055280542,24793.08500349685,26086.850134702487,21672.542906978768,22195.839388102027
2022-03-10,30501.092489337516,24793.08500349685,26086.850134702487,21672.542906978768,22195.839388102027
2022-03-11,28990.64762174419,24793.08500349685,26086.850134702487,21672.542906978768,22195.839388102027
2022-03-14,28990.64762174419,24793.08500349685,26086.850134702487,21672.542906978768,22195.839388102027
2022-03-15,28990.64762174419,24793.08500349685,26086.850134702487,21672.542906978768,22195.839388102027
2022-03-16,30343.027347796604,24793.08500349685,26086.850134702487,21672.542906978768,22195.839388102027
2022-03-17,28834.154247823448,24793.08500349685,26086.850134702487,21672.542906978768,22195.839388102027
2022-03-18,30198.176673808834,24793.08500349685,26086.850134702487,21672.542906978768,22195.839388102027
2022-03-21,28709.673974612495,24793.08500349685,26086.850134702487,21672.542906978768,22195.839388102027
2022-03-22,30127.730680964843,24793.08500349685,26086.850134702487,21672.542906978768,22195.839388102027
2022-03-23,31619.415884023052,24793.08500349685,26086.850134702487,21672.542906978768,22195.839388102027
2022-03-24,30105.692687785595,24793.08500349685,26086.850134702487,21672.542906978768,22195.839388102027
2022-03-25,28638.27343121508,24793.08500349685,26086.850134702487,21672.542906978768,22195.839388102027
2022-03-28,27242.665567990916,24793.08500349685,26086.850134702487,21672.542906978768,22195.839388102027
2022-03-29,25897.23548479131,23559.774093897206,26086.850134702487,21672.542906978768,22195.839388102027
2022-03-30,27087.149790457064,24551.36934861867,27276.764440368243,21672.542906978768,22195.839388102027
2022-03-31,28224.213249128596,25688.432807290206,28413.827899039774,22582.193673915994,22195.839388102027
2022-04-01,29507.772235854405,26971.991794016016,29697.386885765583,23651.82616285417,22195.839388102027
2022-04-04,30879.08232473008,28147.400441623733,31068.696974641258,24827.234810461887,22195.839388102027
2022-04-05,29524.31995532006,26792.63807221372,29713.93460523124,23743.424914933876,22195.839388102027
2022-04-06,28065.520316350958,25475.01259185453,28255.134966262136,23743.424914933876,22195.839388102027
2022-04-07,26761.682490492934,24334.15449422876,26951.297140404113,23743.424914933876,22195.839388102027
2022-04-08,28067.40199943688,25486.259943296944,28257.016649348057,23743.424914933876,22195.839388102027
2022-04-11,26672.443591344196,24213.93524141021,28257.016649348057,23743.424914933876,22195.839388102027
2022-04-12,28000.778088733357,25421.51205721854,28257.016649348057,23743.424914933876,22195.839388102027
2022-04-13,29388.971329534532,25421.51205721854,28257.016649348057,23743.424914933876,22195.839388102027
2022-04-14,27936.867998278933,25421.51205721854,28257.016649348057,23743.424914933876,22195.839388102027
2022-04-18,26552.04842393301,25421.51205721854,28257.016649348057,23743.424914933876,22195.839388102027
2022-04-19,27877.65924972263,25421.51205721854,28257.016649348057,23743.424914933876,22195.839388102027
2022-04-20,29090.107036934798,25421.51205721854,28257.016649348057,23743.424914933876,22195.839388102027
2022-04-21,27730.162715670318,25421.51205721854,28257.016649348057,23743.424914933876,22195.839388102027
2022-04-22,26351.339491048166,25421.51205721854,28257.016649348057,23743.424914933876,22195.839388102027
2022-04-25,26351.339491048166,25421.51205721854,28257.016649348057,23743.424914933876,22195.839388102027
2022-04-26,27661.738391295476,25421.51205721854,28257.016649348057,23743.424914933876,22195.839388102027
2022-04-27,29027.48447162249,25421.51205721854,28257.016649348057,23743.424914933876,22195.839388102027
2022-04-28,27584.392038709568,25421.51205721854,28257.016649348057,23743.424914933876,22195.839388102027
2022-04-29,26253.29325333661,25421.51205721854,28257.016649348057,23743.424914933876,22195.839388102027
2022-05-02,26253.29325333661,25421.51205721854,28257.016649348057,23743.424914933876,22195.839388102027
2022-05-03,27548.99510178878,25421.51205721854,28257.016649348057,23743.424914933876,22195.839388102027
2022-05-04,26258.980144294714,25421.51205721854,28257.016649348057,23743.424914933876,22195.839388102027
2022-05-05,24952.322467877617,25421.51205721854,28257.016649348057,23743.424914933876,22195.839388102027
2022-05-06,23710.37044155417,25421.51205721854,28257.016649348057,23743.424914933876,22195.839388102027
2022-05-09,22539.898499357092,25421.51205721854,28257.016649348057,23743.424914933876,22195.839388102027
2022-05-10,23659.56810110843,25421.51205721854,28257.016649348057,23743.424914933876,22195.839388102027
2022-05-11,24840.832365980365,25421.51205721854,28257.016649348057,23743.424914933876,22195.839388102027
2022-05-12,26073.124895897803,25421.51205721854,28257.016649348057,23743.424914933876,22195.839388102027
2022-05-13,27363.30201821171,25421.51205721854,28257.016649348057,23743.424914933876,22195.839388102027
2022-05-16,28720.54998183861,25421.51205721854,28257.016649348057,23743.424914933876,22195.839388102027
2022-05-17,30138.494182946808,25421.51205721854,28257.016649348057,23743.424914933876,22195.839388102027
2022-05-18,28648.37808680565,25421.51205721854,28257.016649348057,23743.424914933876,22195.839388102027
2022-05-19,28648.37808680565,25421.51205721854,28257.016649348057,23743.424914933876,22195.839388102027
2022-05-20,30067.567367947537,25421.51205721854,28257.016649348057,23743.424914933876,22195.839388102027
2022-05-23,31552.985668165093,25421.51205721854,28257.016649348057,23743.424914933876,22195.839388102027
2022-05-24,33099.9759750746,25421.51205721854,28257.016649348057,23743.424914933876,22195.839388102027
2022-05-25,34738.997450176954,25421.51205721854,28257.016649348057,23743.424914933876,22195.839388102027
2022-05-26,36461.89374356618,25421.51205721854,28257.016649348057,23743.424914933876,22195.839388102027
2022-05-27,38245.69502732346,25421.51205721854,28257.016649348057,23743.424914933876,22195.839388102027
2022-05-31,36375.28404550474,25421.51205721854,28257.016649348057,23743.424914933876,22195.839388102027
2022-06-01,34879.45449259996,25421.51205721854,28257.016649348057,23743.424914933876,22195.839388102027
2022-06-02,36610.70637002222,25421.51205721854,28257.016649348057,23743.424914933876,22195.839388102027
2022-06-03,34787.28698464282,25421.51205721854,28257.016649348057,23743.424914933876,22195.839388102027
2022-06-06,36524.509611579735,25421.51205721854,28257.016649348057,23743.424914933876,22195.839388102027
2022-06-07,38346.034548709606,25421.51205721854,28257.016649348057,23743.424914933876,22195.839388102027
2022-06-08,40251.57293518407,25421.51205721854,28257.016649348057,23743.424914933876,22195.839388102027
2022-06-09,38291.695452042026,25421.51205721854,28257.016649348057,23743.424914933876,22195.839388102027
2022-06-10,36380.89668782934,25421.51205721854,28257.016649348057,23743.424914933876,22195.839388102027
2022-06-13,34586.755744522176,25421.51205721854,28257.016649348057,23743.424914933876,22195.839388102027
2022-06-14,34586.755744522176,25421.51205721854,28257.016649348057,23743.424914933876,22195.839388102027
2022-06-15,35998.70107145113,25421.51205721854,28257.016649348057,23743.424914933876,22195.839388102027
2022-06-16,34205.903120267365,25421.51205721854,28257.016649348057,23743.424914933876,22195.839388102027
2022-06-17,32524.92699117824,25421.51205721854,28257.016649348057,23743.424914933876,22195.839388102027
2022-06-21,34143.03935201114,25421.51205721854,28257.016649348057,23743.424914933876,22195.839388102027
2022-06-22,32488.105298408373,25421.51205721854,28257.016649348057,23743.424914933876,22195.839388102027
2022-06-23,34108.03708740743,25421.51205721854,28257.016649348057,23743.424914933876,22195.839388102027
2022-06-24,35801.77968418838,25421.51205721854,28257.016649348057,23743.424914933876,22195.839388102027
2022-06-27,34015.52385229816,25421.51205721854,28257.016649348057,23743.424914933876,22195.839388102027
2022-06-28,32329.6646010928,25421.51205721854,28257.016649348057,23743.424914933876,22195.839388102027
2022-06-29,32329.6646010928,25421.51205721854,28257.016649348057,23743.424914933876,22195.839388102027
2022-06-30,30889.16217511725,25421.51205721854,28257.016649348057,23743.424914933876,22195.839388102027
2022-07-01,32432.338996979106,25421.51205721854,28257.016649348057,23743.424914933876,22195.839388102027
2022-07-05,30813.314778509484,25421.51205721854,28257.016649348057,23743.424914933876,22195.839388102027
2022-07-06,32353.119467890356,25421.51205721854,28257.016649348057,23743.424914933876,22195.839388102027
2022-07-07,33966.803108022046,25421.51205721854,28257.016649348057,23743.424914933876,22195.839388102027
2022-07-08,35662.192006902296,25421.51205721854,28257.016649348057,23743.424914933876,22195.839388102027
2022-07-11,37436.3456714159,25421.51205721854,28257.016649348057,23743.424914933876,22195.839388102027
2022-07-12,35651.57181342661,25421.51205721854,28257.016649348057,23743.424914933876,22195.839388102027
2022-07-13,33871.318125179954,25421.51205721854,28257.016649348057,23743.424914933876,22195.839388102027
2022-07-14,32187.45673951773,25421.51205721854,28257.016649348057,23743.424914933876,22195.839388102027
2022-07-15,30590.64126520274,25421.51205721854,28257.016649348057,23743.424914933876,22195.839388102027
2022-07-18,29070.656204664072,25421.51205721854,28257.016649348057,23743.424914933876,22195.839388102027
2022-07-19,29070.656204664072,25421.51205721854,28257.016649348057,23743.424914933876,22195.839388102027
2022-07-20,30521.956383649584,25421.51205721854,28257.016649348057,23743.424914933876,22195.839388102027
2022-07-21,32022.74113162165,25421.51205721854,28257.016649348057,23743.424914933876,22195.839388102027
2022-07-22,30425.433111072336,25421.51205721854,28257.016649348057,23743.424914933876,22195.839388102027
2022-07-25,31933.66646195756,25421.51205721854,28257.016649348057,23743.424914933876,22195.839388102027
2022-07-26,33528.133559652684,25421.51205721854,28257.016649348057,23743.424914933876,22195.839388102027
2022-07-27,35139.53555551443,25421.51205721854,28257.016649348057,23743.424914933876,22195.839388102027
2022-07-28,36891.43765875649,25421.51205721854,28257.016649348057,23743.424914933876,22195.839388102027
2022-07-29,38720.1017088035,25421.51205721854,28257.016649348057,23743.424914933876,22195.839388102027
2022-08-01,36788.79796659862,25421.51205721854,28257.016649348057,23743.424914933876,22195.839388102027
2022-08-02,34953.11417270453,25421.51205721854,28257.016649348057,23743.424914933876,22195.839388102027
2022-08-03,33246.86915835684,24195.148453156144,28257.016649348057,23743.424914933876,22195.839388102027
2022-08-04,34870.477387126535,24195.148453156144,28257.016649348057,23743.424914933876,22195.839388102027
2022-08-05,33134.1578572899,24195.148453156144,28257.016649348057,23743.424914933876,22195.839388102027
2022-08-08,34751.34100627323,24195.148453156144,28257.016649348057,23743.424914933876,22195.839388102027
2022-08-09,33020.187012721806,24195.148453156144,28257.016649348057,23743.424914933876,22195.839388102027
2022-08-10,34628.421123579334,24195.148453156144,28257.016649348057,23743.424914933876,22195.839388102027
2022-08-11,34628.421123579334,24195.148453156144,28257.016649348057,23743.424914933876,22195.839388102027
2022-08-12,36310.26370556124,25396.464583143217,28257.016649348057,23743.424914933876,22195.839388102027
2022-08-15,38122.06411276899,26568.80602310117,28257.016649348057,23743.424914933876,22195.839388102027
2022-08-16,36234.455014483596,25257.966371514092,28257.016649348057,23743.424914933876,22195.839388102027
2022-08-17,34480.17749419442,24029.972107311667,28257.016649348057,23743.424914933876,22195.839388102027
2022-08-18,32762.99399306789,22830.99191125882,28257.016649348057,23743.424914933876,22195.839388102027
2022-08-19,31135.15831074718,21696.4397690353,26851.158560071086,23743.424914933876,22195.839388102027
2022-08-22,29632.95937337132,20656.45588931355,25580.067151522282,23743.424914933876,22195.839388102027
2022-08-23,31078.674916272692,21653.501091314498,26826.373654023468,23743.424914933876,22195.839388102027
2022-08-24,29590.307032025426,20635.14411788216,25494.676073381175,23743.424914933876,22195.839388102027
2022-08-25,31066.072199211587,21660.980880438394,26763.47417443757,23743.424914933876,22195.839388102027
2022-08-26,29673.550195358475,20616.58937754856,25545.0174210661,23743.424914933876,22195.839388102027
2022-08-29,29673.550195358475,20616.58937754856,25545.0174210661,23743.424914933876,22195.839388102027
2022-08-30,28197.152800960364,19589.53032057596,25545.0174210661,23743.424914933876,22195.839388102027
