variant,date,cash,position_value,equity,open_tickers,open_count
fixed_15_12,2025-04-23,6115.178943052581,3884.8210569474186,10000.0,TMUS,1
fixed_15_12,2025-04-24,5763.577272419421,4819.145886122691,10582.723158542112,CSGP,1
fixed_15_12,2025-04-25,975.6929689233284,9858.730881668156,10834.423850591484,"AMAT,CSGP",2
fixed_15_12,2025-04-28,5216.541348711296,5085.923914644487,10302.465263355783,AMAT,1
fixed_15_12,2025-04-29,5200.461669095821,4811.278888917368,10011.740558013189,CSGP,1
fixed_15_12,2025-04-30,5362.223186695297,4072.1639046478085,9434.387091343106,EA,1
fixed_15_12,2025-05-01,5880.01864907692,4165.193027963355,10045.211677040275,BKNG,1
fixed_15_12,2025-05-02,10669.990631234778,0.0,10669.990631234778,,0
fixed_15_12,2025-05-05,5398.580147657538,5271.41048357724,10669.990631234778,MNST,1
fixed_15_12,2025-05-06,5398.580147657538,4842.650946762345,10241.231094419883,MNST,1
fixed_15_12,2025-05-07,5517.891208384076,4519.530164821433,10037.421373205509,CSGP,1
fixed_15_12,2025-05-08,576.5265703443556,9606.374130087384,10182.90070043174,"CSGP,EA",2
fixed_15_12,2025-05-09,8902.113996862168,0.0,8902.113996862168,,0
fixed_15_12,2025-05-12,4544.831707642389,4357.282289219779,8902.113996862168,CSGP,1
fixed_15_12,2025-05-13,275.86390035529894,8824.734967108052,9100.598867463352,"CSGP,INTU",2
fixed_15_12,2025-05-14,5485.614536054697,4710.436975283502,10196.051511338199,TTWO,1
fixed_15_12,2025-05-15,5837.157116575587,5065.459941055136,10902.617057630723,AMAT,1
fixed_15_12,2025-05-16,10294.761864704107,0.0,10294.761864704107,,0
fixed_15_12,2025-05-19,5213.950372402987,5080.81149230112,10294.761864704107,MNST,1
fixed_15_12,2025-05-20,5213.950372402987,5378.1212279204965,10592.071600323485,MNST,1
fixed_15_12,2025-05-21,11056.883588549275,0.0,11056.883588549275,,0
fixed_15_12,2025-05-22,5669.7166601061535,5387.166928443122,11056.883588549275,MNST,1
fixed_15_12,2025-05-23,11864.958627815744,0.0,11864.958627815744,,0
fixed_15_12,2025-05-27,11864.958627815744,0.0,11864.958627815744,,0
fixed_15_12,2025-05-28,11864.958627815744,0.0,11864.958627815744,,0
fixed_15_12,2025-05-29,11864.958627815744,0.0,11864.958627815744,,0
fixed_15_12,2025-05-30,11864.958627815744,0.0,11864.958627815744,,0
fixed_15_12,2025-06-02,6672.010755336923,5192.947872478821,11864.958627815744,AXON,1
fixed_15_12,2025-06-03,12643.900808687567,0.0,12643.900808687567,,0
fixed_15_12,2025-06-04,12643.900808687567,0.0,12643.900808687567,,0
fixed_15_12,2025-06-05,7513.684011755366,5130.216796932202,12643.900808687567,AXON,1
fixed_15_12,2025-06-06,12028.274793055703,0.0,12028.274793055703,,0
fixed_15_12,2025-06-09,12028.274793055703,0.0,12028.274793055703,,0
fixed_15_12,2025-06-10,12028.274793055703,0.0,12028.274793055703,,0
fixed_15_12,2025-06-11,12028.274793055703,0.0,12028.274793055703,,0
fixed_15_12,2025-06-12,7721.354813671122,4306.919979384581,12028.274793055703,CRWD,1
fixed_15_12,2025-06-13,6245.690982255007,5265.753413274547,11511.444395529554,MSFT,1
fixed_15_12,2025-06-16,7131.404955438471,5169.902452082266,12301.307407520737,CDNS,1
fixed_15_12,2025-06-17,13076.792775333077,0.0,13076.792775333077,,0
fixed_15_12,2025-06-18,13076.792775333077,0.0,13076.792775333077,,0
fixed_15_12,2025-06-20,13076.792775333077,0.0,13076.792775333077,,0
fixed_15_12,2025-06-23,13076.792775333077,0.0,13076.792775333077,,0
fixed_15_12,2025-06-24,13076.792775333077,0.0,13076.792775333077,,0
fixed_15_12,2025-06-25,13076.792775333077,0.0,13076.792775333077,,0
fixed_15_12,2025-06-26,13076.792775333077,0.0,13076.792775333077,,0
fixed_15_12,2025-06-27,13076.792775333077,0.0,13076.792775333077,,0
fixed_15_12,2025-06-30,13076.792775333077,0.0,13076.792775333077,,0
fixed_15_12,2025-07-01,13076.792775333077,0.0,13076.792775333077,,0
fixed_15_12,2025-07-02,8553.24825925244,4523.544516080638,13076.792775333077,CRWD,1
fixed_15_12,2025-07-03,13755.324452745172,0.0,13755.324452745172,,0
fixed_15_12,2025-07-07,13755.324452745172,0.0,13755.324452745172,,0
fixed_15_12,2025-07-08,13755.324452745172,0.0,13755.324452745172,,0
fixed_15_12,2025-07-09,13755.324452745172,0.0,13755.324452745172,,0
fixed_15_12,2025-07-10,13755.324452745172,0.0,13755.324452745172,,0
fixed_15_12,2025-07-11,6891.030387815035,6864.294064930136,13755.324452745172,WBD,1
fixed_15_12,2025-07-14,14784.96856248469,0.0,14784.96856248469,,0
