date,cash,position_value,equity,open_tickers,open_count
2025-03-31,5176.094616537194,4823.905383462806,10000.0,CSGP,1
2025-04-01,5571.156283320239,4911.234255026042,10482.39053834628,INTU,1
2025-04-02,5316.530423651079,4674.7366891925985,9991.267112843678,INTU,1
2025-04-03,5385.152445997293,4138.640997927125,9523.793443924418,VRTX,1
2025-04-04,4828.607109250253,4281.3222348814525,9109.929344131706,MSTR,1
2025-04-07,4457.648310328816,4224.148810314746,8681.797120643561,CSGP,1
2025-04-08,4243.351781768118,4016.030457843969,8259.382239612087,CPRT,1
2025-04-09,4500.421795245416,4160.5634901510675,8660.985285396484,MNST,1
2025-04-10,4158.657373235797,4086.2715631455794,8244.928936381377,ORLY,1
2025-04-11,4431.148904116057,4222.407188579877,8653.556092695933,CSGP,1
2025-04-14,4683.140887354274,4392.655924199648,9075.796811553922,CSGP,1
2025-04-15,5190.362901304937,4324.69950266895,9515.062403973887,VRTX,1
2025-04-16,9082.592453706991,0.0,9082.592453706991,,0
2025-04-17,9082.592453706991,0.0,9082.592453706991,,0
2025-04-21,4600.63235617599,4481.960097531001,9082.592453706991,CSX,1
2025-04-22,5445.958974630163,4084.8294888299297,9530.788463460092,FTNT,1
2025-04-23,6054.443601936763,3884.827810406322,9939.271412343085,TMUS,1
2025-04-24,5508.608307261025,4819.145886122691,10327.754193383716,CSGP,1
2025-04-25,6021.784087894104,4787.884694101884,10809.668781995988,AMAT,1
2025-04-28,5696.808202947851,5591.6490484583255,11288.457251406177,MSTR,1
2025-04-29,5967.170180908561,5880.451975343449,11847.62215625201,CSGP,1
2025-04-30,5830.023968772147,5429.552989945519,11259.576958717666,EA,1
2025-05-01,11802.532257712217,0.0,11802.532257712217,,0
2025-05-02,11802.532257712217,0.0,11802.532257712217,,0
2025-05-05,6072.738253823913,5729.794003888304,11802.532257712217,MNST,1
2025-05-06,5911.565164865518,5317.9876924578675,11229.552857323386,EA,1
2025-05-07,6111.938920542381,5649.412706026791,11761.351626569172,CSGP,1
2025-05-08,6286.850464903926,6039.442432267926,12326.292897171852,EA,1
2025-05-09,6830.176565290612,4892.172088654448,11722.34865394506,DASH,1
2025-05-12,6401.8561438508,5809.709718959706,12211.565862810507,CSGP,1
2025-05-13,8523.572065747823,4268.964768958655,12792.53683470648,INTU,1
2025-05-14,7331.387092497967,5888.046219104377,13219.433311602344,TTWO,1
2025-05-15,7054.291813492293,6753.946120020491,13808.237933512784,AMAT,1
2025-05-16,6671.594917316252,6461.2484041944845,13132.843321510736,MNST,1
2025-05-19,6951.627719150527,6827.340442779658,13778.968161930185,MNST,1
2025-05-20,7272.438944280387,7189.263261927766,14461.702206208152,MNST,1
2025-05-21,8314.494341250112,6866.134191150817,15180.62853240093,MSTR,1
2025-05-22,8004.890218112536,7862.351733403475,15867.24195151601,MNST,1
2025-05-23,8497.554044560544,8155.923080295815,16653.47712485636,LRCX,1
2025-05-27,10246.610838719815,7222.458594166128,17469.069432885943,MSTR,1
2025-05-28,9801.905489545356,6944.918083923974,16746.82357346933,MSTR,1
2025-05-29,10799.60678383092,6641.7085980308075,17441.31538186173,INTU,1
2025-05-30,9107.587173712718,8997.899067952092,18105.48624166481,MNST,1
2025-06-02,12012.748462390784,5192.947872478821,17205.696334869604,AXON,1
2025-06-03,9922.173192555725,7802.817929561762,17724.991122117488,ZS,1
2025-06-04,10236.35719393474,8268.915721138923,18505.272915073663,SNPS,1
2025-06-05,14201.947690255352,5130.216796932202,19332.164487187554,AXON,1
2025-06-06,10063.381172893969,8755.761634600363,18819.142807494332,CEG,1
2025-06-09,10109.975875945498,9584.743095008873,19694.71897095437,ADSK,1
2025-06-10,18736.244661453486,0.0,18736.244661453486,,0
2025-06-11,18736.244661453486,0.0,18736.244661453486,,0
2025-06-12,10122.404702684313,8613.839958769173,18736.244661453486,CRWD,1
2025-06-13,9098.60346591047,8776.257199666099,17874.86066557657,MSFT,1
2025-06-16,10135.982298739402,8616.504086803778,18752.48638554318,CDNS,1
2025-06-17,10743.421672694876,8870.715121528683,19614.13679422356,CRWD,1
2025-06-18,9615.138634695275,9111.926647375414,18727.06528207069,ADSK,1
2025-06-20,9859.027859406931,9779.230087401302,19638.257946808233,MNST,1
2025-06-23,10580.890902698346,10035.290052850018,20616.180955548363,ADSK,1
2025-06-24,11489.960469337266,10129.7494914961,21619.709960833366,AXON,1
2025-06-25,10565.759518964145,10040.97549271961,20606.735011683755,GILD,1
2025-06-26,10950.225982345555,10660.606578610159,21610.832560955714,ADSK,1
2025-06-27,11673.277337442922,11003.61588137381,22676.89321881673,PANW,1
2025-06-30,11902.717891425109,11874.536915529006,23777.254806954115,GOOGL,1
2025-07-01,11558.399360220394,11031.40175518082,22589.801115401213,ADSK,1
2025-07-02,12439.571907721842,9047.089032161286,21486.660939883128,CRWD,1
2025-07-03,12087.518592448763,10303.851250650496,22391.36984309926,ALNY,1
2025-07-07,11160.769605450834,10200.215112583377,21360.98471803421,AXON,1
2025-07-08,10311.94766962874,10029.015537147132,20340.963206775872,CRWD,1
2025-07-09,10820.268669485222,10523.596091005364,21343.864760490585,AXON,1
2025-07-10,10779.205656161128,9512.29949522892,20291.505151390047,ALNY,1
2025-07-11,9706.178268631866,9634.09693323529,19340.275201867156,WBD,1
2025-07-14,11172.872806224792,9130.812088965895,20303.684895190687,AXON,1
2025-07-15,10613.620020731521,10603.146083355756,21216.766104087277,GEHC,1
2025-07-16,11316.51256895965,10960.568143463202,22277.080712422852,NVDA,1
2025-07-17,11717.518332930633,11655.61919383854,23373.137526769173,SOXL,1
2025-07-18,12272.386765589872,12266.312680563155,24538.699446153027,SOXL,1
