variant,date,cash,position_value,equity,open_tickers,open_count
window_60d,2025-03-13,5497.240734625043,4502.759265374957,10000.0,VRSK,1
window_60d,2025-03-14,5338.619781028548,5111.656145508948,10450.275926537495,GEHC,1
window_60d,2025-03-17,5526.195020093506,5435.246520994884,10961.44154108839,GEHC,1
window_60d,2025-03-18,5314.990089067714,5102.926799921189,10417.916888988902,GEHC,1
window_60d,2025-03-19,5540.065714756892,5388.143854224131,10928.209568981023,GEHC,1
window_60d,2025-03-20,6455.339212613999,3934.0559709446097,10389.395183558609,KLAC,1
window_60d,2025-03-21,5176.215381502707,4819.774204961441,9995.989586464148,BKR,1
window_60d,2025-03-24,6474.958748487666,4003.008258472627,10477.967006960293,VRTX,1
window_60d,2025-03-25,5193.8746858420645,4883.791495270964,10077.666181113029,GEHC,1
window_60d,2025-03-26,5078.003320876179,4511.283710709754,9589.287031585933,CHTR,1
window_60d,2025-03-27,5883.961391356702,4156.454011300207,10040.415402656909,ROP,1
window_60d,2025-03-28,5067.520753746215,4557.249247780673,9624.770001526887,CSGP,1
window_60d,2025-03-31,5155.690671564159,4924.804254740798,10080.494926304957,INTU,1
window_60d,2025-04-01,5661.7443168629525,4911.231034916085,10572.975351779038,INTU,1
window_60d,2025-04-02,5407.119762088383,4674.7324861990455,10081.852248287429,INTU,1
window_60d,2025-04-03,5475.738001740399,4138.640997927125,9614.378999667524,VRTX,1
window_60d,2025-04-04,4919.192664993359,4281.3222348814525,9200.514899874812,MSTR,1
window_60d,2025-04-07,4548.2338660719215,4224.148810314746,8772.382676386667,CSGP,1
window_60d,2025-04-08,4333.937337511224,4016.030457843969,8349.967795355193,CPRT,1
window_60d,2025-04-09,5065.7339331758485,3685.836907963742,8751.57084113959,INTU,1
window_60d,2025-04-10,4369.881539683787,4013.105610659429,8382.987150343217,EA,1
window_60d,2025-04-11,4561.890522829282,4222.407188579877,8784.29771140916,CSGP,1
window_60d,2025-04-14,4813.8825060675,4392.655924199648,9206.538430267148,CSGP,1
window_60d,2025-04-15,5110.105736351133,4535.69828633598,9645.804022687113,TTWO,1
window_60d,2025-04-16,9192.234194053515,0.0,9192.234194053515,,0
window_60d,2025-04-17,6080.794480614807,3111.439713438708,9192.234194053515,VRTX,1
window_60d,2025-04-21,4826.48254747489,4054.6076752347544,8881.090222709645,QCOM,1
window_60d,2025-04-22,5201.721501403192,4084.8294888299297,9286.550990233121,FTNT,1
window_60d,2025-04-23,5810.206128709792,3884.827810406322,9695.033939116114,TMUS,1
window_60d,2025-04-24,5473.851870116948,4609.664850039798,10083.516720156746,CTAS,1
window_60d,2025-04-25,617.0152307664139,9603.819215244668,10220.834446011082,"BKR,CTAS",2
window_60d,2025-04-28,5568.272279131804,4539.961619956016,10108.23389908782,CTAS,1
window_60d,2025-04-29,5750.951172166053,4811.278888917368,10562.23006108342,CSGP,1
window_60d,2025-04-30,5330.2567578116705,4750.845414380014,10081.102172191684,EA,1
window_60d,2025-05-01,6916.002950437215,3640.183763192471,10556.186713629686,TMUS,1
window_60d,2025-05-02,5523.502072937742,5396.703017011191,10920.205089948933,MNST,1
window_60d,2025-05-05,5338.316064826121,5042.2187234216935,10380.534788247815,MNST,1
window_60d,2025-05-06,5541.109069148017,4335.203846757628,9876.312915905644,CTAS,1
window_60d,2025-05-07,5234.921906782238,5074.91139379917,10309.833300581407,MNST,1
window_60d,2025-05-08,4979.99233613289,4822.3498250686,9802.34216120149,CPRT,1
window_60d,2025-05-09,5392.405055053896,4892.172088654454,10284.57714370835,DASH,1
window_60d,2025-05-12,5448.227110194063,5325.5672423797305,10773.794352573794,CSGP,1
