date,baseline_60d,min_drop_0.5pct,min_drop_1.0pct,min_drop_2.0pct,min_drop_3.0pct,min_drop_4.0pct
2025-08-08,15985.329151729435,26704.30492484344,20355.185208859148,20600.059530468367,14215.711035655357,11675.792141500953
2025-08-11,15192.522186158203,25505.65515954187,19456.197884882968,21611.34512990268,14215.711035655357,11675.792141500953
2025-08-12,15892.654914081708,26672.54303941438,18536.886475825886,21611.34512990268,14215.711035655357,11675.792141500953
2025-08-13,16649.74400277489,25377.28313166316,17653.754720540965,22605.24434187475,14900.009414482702,11675.792141500953
2025-08-14,17238.98662434503,26555.768374803447,18242.997342111106,23730.35382989343,14900.009414482702,11675.792141500953
2025-08-15,17841.903312743103,27761.60175159959,17337.92410695032,22637.066869216906,14900.009414482702,11675.792141500953
2025-08-18,18441.608335088004,28961.01179628939,17937.62912929522,23716.63228908555,14900.009414482702,11675.792141500953
2025-08-19,18177.473645816972,30266.19120745098,17478.497631471706,22753.46754574917,14900.009414482702,11675.792141500953
2025-08-20,18504.344673698888,31487.748042871222,17744.843407729426,21661.517546715608,14900.009414482702,11675.792141500953
2025-08-21,19014.381891018245,33017.85969482929,18254.880625048783,22740.658758915866,14900.009414482702,11675.792141500953
2025-08-22,19947.704447100696,34573.39728830004,19163.464981394813,22740.658758915866,14900.009414482702,11675.792141500953
2025-08-25,19947.704447100696,36241.58497468865,18289.50089065624,22740.658758915866,14900.009414482702,11675.792141500953
2025-08-26,20911.942662113324,38008.908853105095,19065.221874214643,22740.658758915866,14900.009414482702,11675.792141500953
2025-08-27,21956.7325797588,36158.809242103205,20001.738427381053,22740.658758915866,14900.009414482702,11675.792141500953
2025-08-28,20871.864237445254,34385.43012458407,19029.240201644752,22740.658758915866,14900.009414482702,11675.792141500953
2025-08-29,21895.868677178318,36100.0422097185,18079.51368307561,21686.917734680013,14900.009414482702,11675.792141500953
2025-09-02,20996.18796159921,34299.77160002074,18079.51368307561,21686.917734680013,14900.009414482702,11675.792141500953
2025-09-03,22044.443813982754,35976.9809638344,18918.118364982445,22750.701318986274,14900.009414482702,11675.792141500953
2025-09-04,23141.326167070754,37767.863431302416,19634.471351969652,21767.739591748417,14900.009414482702,11675.792141500953
2025-09-05,21989.368045107665,39654.81483765406,19871.69350133713,20721.220646677408,14900.009414482702,11675.792141500953
2025-09-08,23086.12683201708,41636.67720698161,20665.999151022566,21720.066671424225,14900.009414482702,11675.792141500953
2025-09-09,24215.922740533104,39698.91399210415,19890.893865071586,22746.73352831052,14900.009414482702,11675.792141500953
2025-09-10,25372.874135088627,41651.00862003121,19122.491977476366,22746.73352831052,14900.009414482702,11675.792141500953
2025-09-11,24388.463516925287,39682.18738370453,18466.21823203414,23878.156734951583,14900.009414482702,11675.792141500953
2025-09-12,25604.04645857158,41657.509663879755,19095.2221455998,24821.662605300073,14900.009414482702,11675.792141500953
2025-09-15,26869.83626583658,43675.751324610195,20026.718296706156,26038.089793164236,14900.009414482702,11675.792141500953
