ticker,entry_date,exit_date,success_rate,matched_signals,allocated_cash,contracts,entry_option_price,exit_option_price,entry_spot,exit_spot_close,pnl,return_pct,exit_reason
INSM,2025-03-17,2025-03-18,87.5,24,4818.519476423603,12,4.015432897019669,3.6138896073177023,77.7699966430664,76.98999786376953,-481.85194764235985,-9.999999999999991,stop
GEHC,2025-03-18,2025-03-19,100.0,14,4677.687173231042,22,2.1262214423777466,2.3388435866155213,82.13999938964844,82.4000015258789,467.7687173231052,10.000000000000021,tp_day1
ZS,2025-03-19,2025-03-20,89.1891891891892,37,3875.738883896327,3,12.919129612987756,14.211042574286534,203.9499969482422,203.5500030517578,387.5738883896338,10.000000000000028,tp_day1
DASH,2025-03-20,2025-03-21,92.0,25,4781.509682504896,4,11.95377420626224,10.758396785636016,192.92999267578125,190.6199951171875,-478.1509682504893,-9.999999999999993,stop
INTU,2025-03-21,2025-03-24,96.15384615384616,26,4184.372425773968,1,41.84372425773967,46.028096683513645,604.0399780273438,613.0900268554688,418.4372425773972,10.00000000000001,tp_day1
DASH,2025-03-24,2025-03-25,88.23529411764706,34,5132.584406328255,4,12.831461015820636,14.1146071174027,198.97999572753906,199.72000122070312,513.2584406328251,9.999999999999993,tp_day1
MSTR,2025-03-25,2025-03-26,92.3076923076923,39,5094.757487406382,1,50.947574874063825,45.85281738665744,341.80999755859375,329.30999755859375,-509.47574874063775,-9.999999999999991,stop
MSTR,2025-03-26,2025-03-28,92.85714285714286,14,4935.801613578464,1,49.35801613578464,44.422214522206176,329.30999755859375,289.4100036621094,-493.580161357846,-9.999999999999993,stop
KLAC,2025-03-27,2025-03-28,94.11764705882352,17,3427.4324809242075,1,34.274324809242074,30.846892328317868,700.0,673.5999755859375,-342.7432480924208,-10.000000000000002,stop
CSGP,2025-03-28,2025-03-31,100.0,10,4557.249247780673,14,3.2551780341290524,3.580695837541958,79.30999755859375,79.2300033569336,455.72492477806827,10.000000000000021,tp_day1
CSGP,2025-03-31,2025-04-01,100.0,24,4823.905383462806,15,3.2159369223085372,3.537530614539391,79.2300033569336,79.18000030517578,482.39053834628066,10.000000000000002,tp_day1
CSGP,2025-04-01,2025-04-02,96.29629629629629,27,5145.317974079785,16,3.2158237337998656,2.8942413604198793,79.18000030517578,79.91999816894531,-514.531797407978,-9.999999999999991,stop
CSGP,2025-04-02,2025-04-03,100.0,18,4647.222427880177,15,3.0981482852534508,2.7883334567281057,79.91999816894531,76.3499984741211,-464.72224278801787,-10.000000000000004,stop
MNST,2025-04-03,2025-04-04,85.0,20,4611.1297176246935,36,1.2808693660068593,1.1527824294061735,59.650001525878906,57.08000183105469,-461.112971762469,-9.999999999999993,stop
MSTR,2025-04-04,2025-04-07,85.71428571428571,14,4281.3222348814525,1,42.81322234881453,38.53190011393308,293.6099853515625,268.1400146484375,-428.132223488145,-9.999999999999993,stop
FTNT,2025-04-08,2025-04-09,86.66666666666667,30,3831.1127614466623,7,5.473018230638089,6.020320053701898,88.1500015258789,99.93000030517578,383.1112761446666,10.000000000000009,tp_day1
IDXX,2025-04-09,2025-04-10,91.30434782608695,23,2488.3176683445704,1,24.883176683445704,22.394859015101133,397.1000061035156,381.8299865722656,-248.83176683445708,-10.000000000000002,stop
ORLY,2025-04-10,2025-04-11,87.5,16,4086.2715631455794,11,3.7147923301323447,4.086271563145579,91.55733489990234,92.65266418457031,408.6271563145574,9.999999999999986,tp_day1
CSGP,2025-04-11,2025-04-14,100.0,23,4222.407188579877,9,4.69156354286653,5.160719897153183,77.38999938964844,79.52999877929688,422.2407188579882,10.000000000000012,tp_day1
FTNT,2025-04-22,2025-04-23,86.66666666666667,30,4084.8294888299297,5,8.169658977659859,8.986624875425846,94.37000274658203,97.0,408.4829488829928,9.999999999999995,tp_day1
VRTX,2025-04-23,2025-04-24,86.20689655172413,29,3401.8311391657753,2,17.009155695828877,15.30824012624599,492.4200134277344,492.4700012207031,-340.18311391657744,-9.999999999999998,stop
AXON,2025-04-24,2025-04-25,91.8918918918919,37,4536.543302804108,1,45.36543302804108,49.901976330845194,590.6699829101562,603.780029296875,453.65433028041116,10.000000000000007,tp_day1
ORLY,2025-04-25,2025-04-28,91.66666666666666,12,4809.100055494834,13,3.699307734996026,4.069238508495629,89.80000305175781,91.34400177001953,480.9100055494837,10.000000000000005,tp_day1
CSGP,2025-04-29,2025-04-30,100.0,20,4811.278888917368,9,5.345865432130409,4.811278888917368,82.69999694824219,74.16999816894531,-481.1278888917368,-10.0,stop
EA,2025-04-30,2025-05-01,100.0,12,4750.856325908355,7,6.786937608440506,7.465631369284557,145.08999633789062,145.10000610351562,475.0856325908353,9.999999999999996,tp_day1
ZS,2025-05-05,2025-05-06,88.88888888888889,36,4898.165962782918,3,16.327219875943058,17.959941863537367,232.97999572753906,233.10000610351562,489.8165962782923,10.000000000000012,tp_day1
EA,2025-05-06,2025-05-07,92.3076923076923,13,5317.98211079572,9,5.908869011995243,6.499755913194768,154.5399932861328,155.5,531.798211079572,10.0,tp_day1
EA,2025-05-08,2025-05-09,92.85714285714286,14,5490.402453207254,10,5.490402453207254,4.941362207886529,155.66000366210938,153.3000030517578,-549.0402453207253,-9.999999999999996,stop
DASH,2025-05-09,2025-05-12,91.17647058823529,34,4892.172088654454,4,12.230430221636134,13.453473243799747,183.52000427246094,192.10000610351562,489.2172088654452,9.999999999999996,tp_day1
AXON,2025-05-12,2025-05-13,86.36363636363636,22,4790.2946333475875,1,47.902946333475874,52.69324096682347,693.0999755859375,724.77001953125,479.0294633347594,10.000000000000012,tp_day1
INTU,2025-05-13,2025-05-14,94.73684210526315,19,4268.964764440727,2,21.344823822203633,23.479306204424,656.7999877929688,652.8300170898438,426.8964764440725,9.999999999999996,tp_day1
AXON,2025-05-14,2025-05-15,90.9090909090909,33,5160.6660948918925,1,51.60666094891892,56.767327043810816,728.530029296875,728.3900146484375,516.0666094891894,10.000000000000004,tp_day1
ZS,2025-05-15,2025-05-16,88.23529411764706,34,6254.244880936586,7,8.934635544195123,9.828099098614636,245.9199981689453,251.5,625.4244880936594,10.000000000000012,tp_day1
MPWR,2025-05-16,2025-05-19,90.0,30,5020.600845768833,1,50.20600845768833,45.185407611919494,715.4000244140625,702.3900146484375,-502.06008457688404,-10.000000000000014,stop
CSGP,2025-05-19,2025-05-21,95.23809523809523,21,6149.87759744007,13,4.7306750749539,4.25760756745851,76.91000366210938,73.95999908447266,-614.9877597440072,-10.000000000000005,stop
ZS,2025-05-20,2025-05-21,96.66666666666667,30,6416.805702615218,9,7.129784114016909,6.416805702615218,251.9499969482422,248.72000122070312,-641.680570261522,-10.000000000000004,stop
MSTR,2025-05-21,2025-05-22,93.75,16,4577.422794100545,2,22.887113970502725,25.175825367553,402.69000244140625,399.4599914550781,457.74227941005483,10.000000000000007,tp_day1
CDNS,2025-05-22,2025-05-23,92.5925925925926,27,5729.531208193162,5,11.459062416386322,10.31315617474769,316.6300048828125,315.510009765625,-572.9531208193166,-10.000000000000007,stop
LRCX,2025-05-23,2025-05-27,100.0,11,5709.147034106475,14,4.077962167218911,4.485758383940802,81.05999755859375,83.94000244140625,570.9147034106481,10.000000000000012,tp_day1
MSTR,2025-05-27,2025-05-28,92.10526315789474,38,4814.972396110752,2,24.07486198055376,21.667375782498382,372.20001220703125,364.25,-481.4972396110752,-10.0,stop
MSTR,2025-05-28,2025-05-29,94.73684210526315,19,4629.94538928265,2,23.14972694641325,25.464699641054576,364.25,370.6300048828125,462.9945389282657,10.000000000000016,tp_day1
ZS,2025-05-29,2025-05-30,95.45454545454545,22,5852.99460462188,9,6.503327338468757,7.153660072315633,251.11000061035156,275.70001220703125,585.2994604621899,10.000000000000032,tp_day1
