ticker,entry_date,exit_date,success_rate,matched_signals,allocated_cash,contracts,entry_option_price,exit_option_price,entry_spot,exit_spot_close,pnl,return_pct,exit_reason
MSTR,2025-03-18,2025-03-19,84.61538461538461,13,4489.372653068198,1,44.89372653068198,49.38309918375018,283.19000244140625,304.2300109863281,448.93726530682034,10.000000000000012,tp_day1
MSTR,2025-03-21,2025-03-24,91.17647058823529,34,4782.253592634473,1,47.82253592634473,52.6047895189792,304.0,335.7200012207031,478.2253592634479,10.000000000000012,tp_day1
IDXX,2025-03-25,2025-03-26,87.5,16,4184.842872745937,3,13.949476242486455,15.3444238667351,417.6600036621094,417.7099914550781,418.48428727459304,9.999999999999986,tp_day1
MSTR,2025-03-26,2025-03-28,92.85714285714286,14,4935.801613578464,1,49.35801613578464,44.422214522206176,329.30999755859375,289.4100036621094,-493.580161357846,-9.999999999999993,stop
SNPS,2025-03-27,2025-03-28,88.88888888888889,18,5108.156576399424,3,17.02718858799808,15.324469729198272,446.2300109863281,437.95001220703125,-510.8156576399424,-10.0,stop
MSTR,2025-03-31,2025-04-01,86.66666666666667,15,4363.223470920582,1,43.63223470920582,47.995458180126406,288.2699890136719,306.0199890136719,436.3223470920584,10.000000000000005,tp_day1
MSTR,2025-04-01,2025-04-02,94.11764705882352,34,4539.521150384597,1,45.39521150384597,49.93473265423057,306.0199890136719,312.5400085449219,453.95211503846076,10.000000000000025,tp_day1
MSTR,2025-04-02,2025-04-03,93.93939393939394,33,4373.00496831607,1,43.73004968316069,39.357044714844626,312.5400085449219,282.2799987792969,-437.3004968316068,-9.999999999999996,stop
MSTR,2025-04-04,2025-04-07,85.71428571428571,14,4281.3222348814525,1,42.81322234881453,38.53190011393308,293.6099853515625,268.1400146484375,-428.132223488145,-9.999999999999993,stop
TTWO,2025-04-08,2025-04-09,84.61538461538461,13,4958.968068524408,6,8.264946780874014,9.091441458961416,196.25,208.1300048828125,495.89680685244093,10.000000000000002,tp_day1
WBD,2025-04-09,2025-04-10,89.47368421052632,19,5405.65226623592,43,1.2571284340083535,1.1314155906075183,9.260000228881836,8.100000381469727,-540.5652266235911,-9.999999999999982,stop
DASH,2025-04-11,2025-04-14,80.0,15,5119.6240282105155,3,17.065413427368384,18.771954770105225,180.49000549316406,181.85000610351562,511.9624028210528,10.000000000000025,tp_day1
DASH,2025-04-25,2025-04-28,85.71428571428571,21,5301.139496724097,3,17.670464989080322,19.437511487988356,187.75999450683594,187.8800048828125,530.11394967241,10.000000000000005,tp_day1
MSTR,2025-04-28,2025-04-29,91.66666666666666,24,5591.6490484583255,1,55.91649048458326,61.508139533041586,369.25,381.45001220703125,559.164904845833,10.000000000000007,tp_day1
LRCX,2025-04-30,2025-05-01,92.3076923076923,13,5236.603470368823,6,8.727672450614705,9.600439695676176,71.66999816894531,71.7300033569336,523.6603470368827,10.000000000000009,tp_day1
MSTR,2025-05-05,2025-05-07,88.88888888888889,18,5479.144415241641,1,54.79144415241641,52.273359897520805,386.5299987792969,392.4800109863281,-251.80842548956025,-4.595761790638165,time_exit
FTNT,2025-05-06,2025-05-07,86.66666666666667,15,5949.001870738723,8,7.436252338423404,8.179877572265745,107.13999938964844,106.72000122070312,594.9001870738739,10.000000000000027,tp_day1
FTNT,2025-05-09,2025-05-12,90.9090909090909,22,6129.737748167145,11,5.572488861970132,6.129737748167146,97.41999816894531,102.04000091552734,612.9737748167154,10.000000000000014,tp_day1
AXON,2025-05-12,2025-05-13,86.36363636363636,22,4790.2946333475875,1,47.902946333475874,52.69324096682347,693.0999755859375,724.77001953125,479.0294633347594,10.000000000000012,tp_day1
MSTR,2025-05-14,2025-05-15,87.5,32,6700.629247632594,3,22.335430825441982,20.101887742897784,416.75,397.0299987792969,-670.0629247632587,-9.99999999999999,stop
MU,2025-05-15,2025-05-16,86.36363636363636,22,6222.286744032327,11,5.656624312756661,6.222286744032328,95.44999694824219,98.0,622.2286744032326,10.0,tp_day1
MSTR,2025-05-16,2025-05-19,88.57142857142857,35,4830.962450884718,2,24.15481225442359,26.57029347986595,399.79998779296875,413.4200134277344,483.09624508847173,9.999999999999998,tp_day1
MPWR,2025-05-19,2025-05-21,88.88888888888889,18,4832.875679127447,1,48.32875679127447,43.495881112147025,702.3900146484375,678.6199951171875,-483.28756791274463,-9.999999999999998,stop
