date,cash,position_value,equity,open_tickers,open_count
2025-03-17,5301.55340255033,4698.44659744967,10000.0,FTNT,1
2025-03-18,4852.465125219115,4677.690215035917,9530.155340255033,GEHC,1
2025-03-19,5282.5693540243765,4715.355007734249,9997.924361758625,CSGP,1
2025-03-20,6535.405152791191,3934.0547097408603,10469.45986253205,KLAC,1
2025-03-21,5891.685523049293,4184.368868508673,10076.054391557966,INTU,1
2025-03-24,5530.074122609479,4964.417155799355,10494.491278408834,TTWO,1
2025-03-25,6750.917352727369,4240.0156412614015,10990.93299398877,INTU,1
2025-03-26,5631.129816284167,4935.801613578464,10566.93142986263,MSTR,1
2025-03-27,467.44727468634665,10029.987645129853,10497.4349198162,"INSM,MSTR",2
2025-03-28,4999.733766564331,4557.249247780673,9556.983014345004,CSGP,1
2025-03-31,5188.802555660267,4823.905383462806,10012.707939123073,CSGP,1
2025-04-01,5583.864726601609,4911.233750867745,10495.098477469353,INTU,1
2025-04-02,5329.238957281928,4674.736145100651,10003.97510238258,INTU,1
2025-04-03,5397.860489945389,4138.640997927125,9536.501487872514,VRTX,1
2025-04-04,4841.315153198349,4281.3222348814525,9122.637388079802,MSTR,1
2025-04-07,4470.356354276912,4224.148810314746,8694.505164591657,CSGP,1
2025-04-08,4256.059825716214,4016.030457843969,8272.090283560183,CPRT,1
2025-04-09,4513.129839193512,4160.5634901510675,8673.69332934458,MNST,1
2025-04-10,4171.365417183893,4086.2715631455794,8257.636980329473,ORLY,1
2025-04-11,4443.856948064153,4222.407188579877,8666.26413664403,CSGP,1
2025-04-14,4695.84893130237,4392.655924199648,9088.504855502018,CSGP,1
2025-04-15,5203.070945253048,4324.699502668935,9527.770447921983,VRTX,1
2025-04-16,9095.30049765509,0.0,9095.30049765509,,0
2025-04-17,9095.30049765509,0.0,9095.30049765509,,0
2025-04-21,4613.340400124088,4481.960097531001,9095.30049765509,CSX,1
2025-04-22,5458.6670185782605,4084.8294888299297,9543.49650740819,FTNT,1
2025-04-23,6067.151645884861,3884.827810406322,9951.979456291183,TMUS,1
2025-04-24,5521.316351209125,4819.145886122691,10340.462237331816,CSGP,1
2025-04-25,6034.489038549186,4787.887787394901,10822.376825944088,AMAT,1
2025-04-28,5709.516556225252,5591.6490484583255,11301.165604683578,MSTR,1
2025-04-29,5979.878534185962,5880.451975343449,11860.33050952941,CSGP,1
2025-04-30,5842.749328347256,5429.535983647811,11272.285311995067,EA,1
2025-05-01,11815.238910359849,0.0,11815.238910359849,,0
2025-05-02,11815.238910359849,0.0,11815.238910359849,,0
2025-05-05,6085.444906471561,5729.794003888288,11815.238910359849,MNST,1
2025-05-06,5924.286734057696,5317.972775913324,11242.25950997102,EA,1
2025-05-07,6124.644081535562,5649.412706026791,11774.056787562353,CSGP,1
2025-05-08,6299.570492580562,6039.42756558447,12338.998058165032,EA,1
2025-05-09,6842.883212952132,4892.172088654454,11735.055301606586,DASH,1
2025-05-12,6414.562791512324,5809.709718959706,12224.27251047203,CSGP,1
2025-05-13,8536.266966113973,4268.976516254027,12805.243482368001,INTU,1
2025-05-14,7344.094914889025,5888.046219104377,13232.141133993402,TTWO,1
2025-05-15,7067.001635762413,6753.944120141429,13820.945755903842,AMAT,1
2025-05-16,6684.302939695215,6461.2484041944845,13145.5513438897,MNST,1
2025-05-19,6964.33574152949,6827.340442779658,13791.676184309148,MNST,1
2025-05-20,7285.14696665935,7189.263261927766,14474.410228587116,MNST,1
2025-05-21,8327.202363629076,6866.134191150817,15193.336554779893,MSTR,1
2025-05-22,8017.598240491499,7862.351733403475,15879.949973894974,MNST,1
2025-05-23,8510.26033119576,8155.924816039564,16666.185147235323,LRCX,1
2025-05-27,10259.31903467315,7222.458594166128,17481.777628839278,MSTR,1
2025-05-28,9814.61368549869,6944.918083923974,16759.531769422665,MSTR,1
2025-05-29,10812.305358831916,6641.7182189831465,17454.023577815064,INTU,1
2025-05-30,9120.296331761287,8997.899067952092,18118.19539971338,MNST,1
2025-06-02,12025.457620439352,5192.947872478821,17218.405492918173,AXON,1
2025-06-03,9934.882350604294,7802.817929561762,17737.700280166056,ZS,1
2025-06-04,10249.066351983312,8268.915721138923,18517.982073122235,SNPS,1
2025-06-05,14214.656848303925,5130.216796932202,19344.873645236126,AXON,1
2025-06-06,9536.73282852725,9295.119137015654,18831.851965542905,WMT,1
2025-06-09,10176.620784235596,9584.743095008873,19761.36387924447,ADSK,1
2025-06-10,9579.801273616016,9223.088296127564,18802.88956974358,WMT,1
2025-06-11,17880.580740130823,0.0,17880.580740130823,,0
2025-06-12,9266.74078136167,8613.839958769153,17880.580740130823,CRWD,1
2025-06-13,9120.58571382032,7898.611030433591,17019.19674425391,MSFT,1
2025-06-16,9192.553760493493,8616.504086803778,17809.05784729727,CDNS,1
2025-06-17,9799.993134448978,8870.715121528672,18670.70825597765,CRWD,1
2025-06-18,9322.561999833328,8461.074743991456,17783.636743824783,ADSK,1
2025-06-20,9358.526083414907,9271.218134809025,18629.744218223932,MNST,1
2025-06-23,10190.595315711484,9366.27071599335,19556.866031704834,ADSK,1
2025-06-24,10363.743611808071,10129.7494914961,20493.493103304172,AXON,1
2025-06-25,9774.236609209278,9706.281544945283,19480.51815415456,GILD,1
2025-06-26,10456.827641202068,9994.318667447023,20451.14630864909,ADSK,1
2025-06-27,11058.274287429642,10392.303887964154,21450.578175393795,PANW,1
2025-06-30,11274.965569407776,11214.842994782435,22489.80856419021,GOOGL,1
2025-07-01,11026.385119229952,10341.939145482018,21368.32426471197,ADSK,1
2025-07-02,11287.041318002492,9047.089032161275,20334.130350163767,CRWD,1
2025-07-03,10934.988002729402,10303.851250650496,21238.839253379898,ALNY,1
2025-07-07,13408.310719925932,6800.143408388918,20208.45412831485,AXON,1
2025-07-08,11505.227357758275,8023.212429717685,19528.43978747596,CRWD,1
2025-07-09,13315.03030311082,7015.730727336909,20330.761030447728,AXON,1
2025-07-10,10116.888462485116,9512.29949522892,19629.187957714035,ALNY,1
2025-07-11,9344.92660411943,9333.031404071715,18677.958008191144,WBD,1
2025-07-14,10480.44905963242,9130.812088965895,19611.261148598314,AXON,1
2025-07-15,10353.98438161717,10170.357975877734,20524.342357494905,GEHC,1
2025-07-16,11189.729322932908,10351.64883214977,21541.37815508268,NVDA,1
2025-07-17,11585.909318088883,10990.633720208773,22576.543038297656,ALNY,1
2025-07-18,10773.47077536534,10704.008890911437,21477.479666276777,KLAC,1
2025-07-21,10238.709905901052,10168.368871284581,20407.078777185634,WBD,1
2025-07-22,11394.934888652993,10028.980775661099,21423.915664314092,CEG,1
2025-07-23,11352.888966293172,11073.924775587035,22426.813741880207,ALNY,1
2025-07-24,11822.393953190192,11711.812266248719,23534.20621943891,WBD,1
2025-07-25,11410.55231133286,10952.47268148118,22363.02499281404,ALNY,1
2025-07-28,11926.069950776548,11532.202310185612,23458.27226096216,CEG,1
2025-07-29,12651.117411948098,11960.375080032625,24611.492491980724,ZS,1
2025-07-30,11747.750149420728,11667.704834556735,23415.454983977463,LRCX,1
2025-07-31,11172.058681662707,11076.625818859084,22248.68450052179,WBD,1
2025-08-01,10820.499101302852,10320.522817333029,21141.02191863588,CSGP,1
2025-08-04,13110.62212568984,9062.452074679344,22173.074200369185,ALNY,1
2025-08-05,11587.006842467566,11492.312565369553,23079.31940783712,WBD,1
2025-08-06,12119.984189433086,12108.566474940988,24228.550664374074,ALNY,1
2025-08-07,12790.514884594004,12648.892427274166,25439.40731186817,STX,1
2025-08-08,14717.798901579887,11986.497653015702,26704.29655459559,ALNY,1
2025-08-11,13836.775051834436,11668.871737459584,25505.64678929402,AVGO,1
2025-08-12,13719.934885527868,12952.599077512108,26672.533963039976,NVDA,1
2025-08-13,13592.421623885903,11784.85243140286,25377.274055288763,ALNY,1
2025-08-14,14497.425530467593,12058.333767961456,26555.75929842905,ALNY,1
2025-08-15,15767.49222832724,11994.100446897954,27761.592675225194,ALNY,1
2025-08-18,15909.208608299137,13051.794111615854,28961.00271991499,SHOP,1
2025-08-19,18050.613776874136,12215.568354202445,30266.18213107658,ALNY,1
2025-08-20,16186.631032393341,15301.107934103487,31487.73896649683,KLAC,1
2025-08-21,17462.473825199726,15555.375934707452,33017.84975990718,ALNY,1
2025-08-22,17891.510489491753,16681.876863886173,34573.387353377926,AMZN,1
2025-08-25,18568.33625560229,17673.23878416425,36241.57503976654,NVDA,1
2025-08-26,19507.90280816425,18500.996110018717,38008.89891818297,NVDA,1
2025-08-27,18425.00813198988,17733.79117519121,36158.79930718109,NVDA,1
2025-08-28,17239.299338317654,17146.120851344323,34385.42018966198,ORLY,1
2025-08-29,18097.326177818835,18002.706096977574,36100.03227479641,GEHC,1
2025-09-02,17527.6833454193,16772.078319679353,34299.76166509865,STX,1
2025-09-03,18068.144822386428,17908.82467468016,35976.96949706659,MPWR,1
2025-09-04,18898.337901018152,18869.51406351645,37767.8519645346,MPWR,1
2025-09-05,19836.1796776109,19818.62369327535,39654.80337088625,ORLY,1
2025-09-08,22259.033591439274,19377.63214877452,41636.66574021379,MPWR,1
2025-09-09,20177.979435387566,19520.92308994877,39698.902525336336,WDC,1
2025-09-10,21962.782471064424,19688.21236326679,41650.99483433121,MPWR,1
2025-09-11,19928.96785323707,19753.205744767463,39682.173598004534,WDC,1
2025-09-12,21475.083020874583,20182.4111516067,41657.49417248128,STX,1
2025-09-15,23634.80792738405,20040.927360257898,43675.735287641946,APP,1
2025-09-16,22947.338632092913,22732.489391574825,45679.82802366774,WDC,1
2025-09-17,22439.285720264324,20967.293364245936,43406.57908451026,STX,1
2025-09-18,23344.52068111118,22158.78773982368,45503.30842093486,INSM,1
2025-09-19,22504.17305269886,20783.25659425363,43287.42964695249,MPWR,1
2025-09-22,31564.075484218447,13801.679822159414,45365.75530637786,BKNG,1
2025-09-23,23427.933512883104,23317.9897757107,46745.9232885938,MPWR,1
2025-09-24,24592.62398518007,19821.500325842666,44414.12431102274,MPWR,1
2025-09-25,28281.601537445567,14150.372740992898,42431.974278438465,BKNG,1
2025-09-26,20954.181037186343,20062.755967152832,41016.937004339175,INSM,1
2025-09-29,21622.54270288377,21400.66989817069,43023.21260105446,BKR,1
2025-09-30,21162.728628517776,19720.41698271961,40883.145611237385,STX,1
2025-10-01,21712.452105215638,21142.73520429371,42855.18730950935,INSM,1
2025-10-02,31104.281548449406,13865.17928148931,44969.46082993872,BKNG,1
2025-10-03,22153.17395017105,21429.768951618735,43582.942901789786,INSM,1
2025-10-06,23110.061206288887,22615.858590662774,45725.91979695166,ROST,1
2025-10-07,22091.854039407033,21372.479898478352,43464.333937885385,INSM,1
2025-10-08,22528.279636155534,18798.806311882017,41327.08594803755,TSLA,1
2025-10-09,21850.895703260387,17596.309613588957,39447.205316849344,MPWR,1
2025-10-10,22528.290219158494,15159.284136331953,37687.57435549045,BKNG,1
2025-10-13,19704.94922142501,19498.553547698637,39203.50276912365,ORLY,1
2025-10-14,25999.01962653251,15154.338497361005,41153.358123893515,BKNG,1
2025-10-15,21247.305171809425,18390.619102347988,39637.92427415741,ZS,1
2025-10-16,19254.534505689404,18544.32785823321,37798.86236392261,AMAT,1
2025-10-17,762.3670057882991,37066.334330160666,37828.701335948965,"AMAT,INSM",2
2025-10-20,21607.015213657225,20822.71307899048,42429.728292647706,INSM,1
2025-10-21,25971.79808415177,14375.658900596885,40347.45698474866,MPWR,1
2025-10-22,19531.092407433927,19378.79868725504,38909.89109468897,WBD,1
2025-10-23,20448.197827737942,20399.57313567653,40847.77096341447,INTC,1
2025-10-24,22175.20516463719,20712.523112344927,42887.72827698212,ROP,1
2025-10-27,20948.246078960772,19868.229886786852,40816.475965747624,TTWO,1
2025-10-28,19718.519550438083,19111.133426630855,38829.65297706894,INSM,1
2025-10-29,20641.479985988513,20099.28633374351,40740.76631973202,INSM,1
2025-10-30,22051.836201351598,20698.858751754775,42750.69495310637,ADBE,1
2025-10-31,23813.324568024367,21007.256260257494,44820.58082828186,BKNG,1
2025-11-03,21420.41335174841,21299.4418505077,42719.85520225611,WBD,1
2025-11-04,22503.969887083575,22345.829500223317,44849.79938730689,WBD,1
2025-11-05,23670.45060832623,23413.931729002994,47084.382337329225,WBD,1
2025-11-06,24961.455279948674,24464.32023028086,49425.775510229534,AAPL,1
2025-11-07,23570.231428545478,23409.11205865597,46979.34348720145,WBD,1
2025-11-10,24712.91459394563,24607.340099121422,49320.25469306705,WBD,1
2025-11-11,25921.57198062072,25859.416722358474,51780.98870297919,WBD,1
2025-11-12,24614.5415576276,24580.505473115743,49195.04703074334,AAPL,1
2025-11-13,25901.390300104802,25751.707277950118,51653.09757805492,WBD,1
2025-11-14,28822.171743714884,25406.096562135048,54228.26830584993,MU,1
2025-11-17,28429.80322452686,28339.074737536586,56768.877962063445,WBD,1
2025-11-18,26987.251275971557,26947.71921233823,53934.97048830979,WBD,1
2025-11-19,25660.478649976347,25579.719917099614,51240.19856707596,AAPL,1
2025-11-20,24458.470785573234,24223.75578979277,48682.226575366,MDLZ,1
2025-11-21,27055.578000362013,24049.024153983268,51104.60215434528,ISRG,1
2025-11-24,26803.678668747158,26705.825900996457,53509.504569743614,WBD,1
2025-11-25,28142.964181269635,28037.12297857362,56180.08715984326,WBD,1
2025-11-26,30453.322341329676,28530.47711637094,58983.79945770062,MAR,1
2025-11-28,81.0754609457581,60975.61023082753,61056.68569177329,"MAR,WBD",2
2025-12-01,30138.592497133686,30087.553839984168,60226.146337117854,WBD,1
2025-12-02,31783.086727751026,31451.814993365253,63234.90172111628,CTSH,1
2025-12-03,33297.17595468675,33082.90726576605,66380.0832204528,WBD,1
2025-12-04,31607.974637934174,31463.817855942012,63071.792493876186,WBD,1
2025-12-05,33120.65214480446,33097.52213466593,66218.17427947039,ADSK,1
2025-12-08,31941.494932115675,30966.927133888123,62908.4220660038,AAPL,1
2025-12-09,33175.96042725793,32829.154352134676,66005.1147793926,GOOG,1
2025-12-10,34708.33895883099,34579.6912557751,69288.03021460609,ABNB,1
2025-12-11,36914.44411166951,35831.55522851409,72745.9993401836,TXN,1
2025-12-12,38380.57472767286,37948.58013536216,76329.15486303502,GOOG,1
2025-12-15,40553.34612327492,39570.66675329631,80124.01287657123,VRTX,1
2025-12-16,44721.301876032136,39359.77767586873,84081.07955190087,AVGO,1
2025-12-17,40144.88202701137,40000.21975730263,80145.101784314,CSX,1
2025-12-18,42091.82384391796,42053.29991612631,84145.12376004427,CTSH,1
2025-12-19,44283.88123878607,44066.57251287083,88350.4537516569,VRSK,1
2025-12-22,47283.047550433104,45474.06345251088,92757.11100294399,VRTX,1
2025-12-23,48831.64752074768,48472.86982744739,97304.51734819508,ABNB,1
2025-12-24,51079.14415381483,51072.660177125006,102151.80433093983,CEG,1
2025-12-26,3021.3714022227723,98331.7747914213,101353.14619364406,"CEG,REGN",2
2025-12-29,6460.3329059585085,104215.75198715535,110676.08489311386,"REGN,TEAM",2
2025-12-30,49993.478494499366,49483.98781785422,99477.46631235359,ABNB,1
2025-12-31,104425.86509413901,0.0,104425.86509413901,,0
2026-01-02,52609.89567804266,51815.96941609635,104425.86509413901,FANG,1
2026-01-05,56805.126685139396,42439.14146738998,99244.26815252937,BKNG,1
2026-01-06,49761.2129643729,45239.141041417475,95000.35400579037,INTU,1
2026-01-07,50006.25147174049,49518.01663819163,99524.26810993212,ROST,1
2026-01-08,52303.37473369253,52172.69504005877,104476.0697737513,TXN,1
2026-01-09,55503.09051911624,54190.24875864093,109693.33927775717,FANG,1
2026-01-12,61065.481680099576,54046.88247352169,115112.36415362127,KLAC,1
2026-01-13,61303.7023467586,59213.350054214854,120517.05240097345,WDC,1
2026-01-14,65187.83327258515,61250.55413380978,126438.38740639493,WDC,1
2026-01-15,72286.50385952805,60276.93896024787,132563.44281977593,BKNG,1
2026-01-16,70094.06883867906,56441.68008507206,126535.74892375112,KLAC,1
2026-01-20,60476.236500594816,60415.3444146491,120891.58091524392,WBD,1
2026-01-21,63962.06587740662,62971.04947930223,126933.11535670885,GILD,1
2026-01-22,67003.5203751325,66226.69992950658,133230.22030463908,VRTX,1
2026-01-23,70702.17368755298,69150.71661003679,139852.89029758977,TXN,1
2026-01-26,74806.27573460827,71961.68622398519,146767.96195859346,KLAC,1
2026-01-27,77195.33027074231,76768.80031024966,153964.13058099197,ADI,1
2026-01-28,84880.07989511137,76760.93071690558,161641.01061201695,KLAC,1
2026-01-29,84823.1423947368,84493.9612889707,169317.1036837075,GILD,1
2026-01-30,88940.1532310445,88826.34658156006,177766.49981260457,FANG,1
2026-02-02,87120.1945818807,81763.67057256785,168883.86515444855,WDC,1
2026-02-03,88738.63599098785,88321.5962207175,177060.23221170536,FANG,1
2026-02-04,93528.01661209587,92364.37522168126,185892.39183377713,ABNB,1
2026-02-05,96364.02242499022,80291.93188661878,176655.954311609,KLAC,1
2026-02-06,92727.23962142525,91957.90787884564,184685.1475002709,ABNB,1
2026-02-09,98965.10847490784,94915.8298132476,193880.93828815545,WDC,1
2026-02-10,92440.60494300238,91948.75036382828,184389.35530683066,FANG,1
2026-02-11,97132.74839189887,96451.4819513146,193584.23034321348,STX,1
2026-02-12,101677.20634127097,101552.17219707396,203229.37853834493,BKR,1
2026-02-13,97629.68461284233,95444.47670579521,193074.16131863755,ADI,1
2026-02-17,91935.59824079367,91594.11540726437,183529.71364805804,GILD,1
2026-02-18,96428.67380300249,96260.45138578201,192689.1251887845,CMCSA,1
2026-02-19,91785.37821597629,91277.70183423001,183063.0800502063,PCAR,1
2026-02-20,103113.64185023033,89077.20838339896,192190.8502336293,MPWR,1
2026-02-23,91843.03597121134,91440.09342407806,183283.1293952894,ADI,1
2026-02-24,102290.8325479243,90136.3061897729,192427.1387376972,MPWR,1
2026-02-25,101108.84036041665,100331.92899625786,201440.76935667451,TXN,1
2026-02-26,95977.16666335777,95430.40979369094,191407.5764570487,FANG,1
2026-02-27,100527.40524730217,100423.21218911564,200950.61743641782,CSX,1
2026-03-02,95462.69658048326,95445.599637023,190908.29621750626,CSX,1
2026-03-03,90816.43997638526,90547.29627741869,181363.73625380395,DXCM,1
2026-03-04,86275.17975604386,86033.82687001824,172309.0066260621,XEL,1
2026-03-05,84005.99182622792,79699.63211283236,163705.6239390603,WDC,1
2026-03-06,77917.95303339361,77817.70769438344,155735.66072777705,KDP,1
2026-03-09,74012.51600019047,73941.37395814822,147953.8899583387,FANG,1
2026-03-10,140559.75256252388,0.0,140559.75256252388,,0
2026-03-11,140559.75256252388,0.0,140559.75256252388,,0
2026-03-12,140559.75256252388,0.0,140559.75256252388,,0
2026-03-13,140559.75256252388,0.0,140559.75256252388,,0
2026-03-16,140559.75256252388,0.0,140559.75256252388,,0
