train_start,train_end,test_start,test_end,selected_lookback,selected_train_return_pct,selected_train_max_drawdown_pct,selected_oos_return_pct,selected_oos_max_drawdown_pct,fixed_60_oos_return_pct,fixed_60_oos_max_drawdown_pct,fixed_252_oos_return_pct,fixed_252_oos_max_drawdown_pct
2021-01-04,2021-12-31,2022-01-03,2022-07-05,40,389.7925862811295,-42.55922413164117,21.042122606955417,-25.141070667450272,31.04912462534306,-29.904122351339367,-42.60848177101275,-56.94382155033667
2021-07-06,2022-07-05,2022-07-06,2023-01-03,40,259.00672086786756,-30.730238310013913,-44.53354360209235,-60.77639644539568,-37.70815826572667,-56.55959109131407,121.73842664369077,-22.265266029177578
2022-01-03,2023-01-03,2023-01-04,2023-07-06,126,19.39918788342567,-62.72662594506734,130.08751474100953,-28.98524909536291,185.50353455773586,-29.448266863063964,336.91725449092064,-21.303688962800127
2022-07-06,2023-07-06,2023-07-07,2024-01-04,252,995.5828486774759,-22.282358712994633,257.4009249387961,-22.56536022286064,66.6748097863439,-34.343267761387374,257.4009249387961,-22.56536022286064
2023-01-04,2024-01-04,2024-01-05,2024-07-08,252,1715.639224973277,-29.408038240627864,93.02816753994576,-31.4752721695123,37.19204795377045,-31.42814832298241,93.02816753994576,-31.4752721695123
2023-07-07,2024-07-08,2024-07-09,2025-01-06,252,638.0435583465049,-30.69410997188673,91.73991128521688,-41.13700904314743,95.96850735068068,-27.590639259424933,91.73991128521688,-41.13700904314743
2024-01-05,2025-01-06,2025-01-07,2025-07-10,252,249.029326588088,-55.06438628416935,97.51786395789168,-38.69222054727395,78.36900916547181,-29.201671986824252,97.51786395789168,-38.69222054727395
2024-07-09,2025-07-10,2025-07-11,2026-01-08,80,303.5857395871865,-32.244288362270105,820.101711051519,-18.205810465267604,553.1907886967234,-14.63214722974433,120.19000436516593,-24.433579074732524
