variant,date,cash,position_value,equity,open_tickers,open_count
kappa_signal,2025-03-13,5284.106133795671,4715.893866204329,10000.0,CTAS,1
kappa_signal,2025-03-14,7806.890341410044,2664.6990452103887,10471.589386620433,ISRG,1
kappa_signal,2025-03-17,5520.206379982026,5217.852911159445,10738.059291141471,GEHC,1
kappa_signal,2025-03-18,5113.331004636055,5102.942995389472,10216.274000025527,GEHC,1
kappa_signal,2025-03-19,5553.9307520480625,5172.637547516412,10726.568299564475,GEHC,1
kappa_signal,2025-03-20,7210.026320229701,2999.278224583133,10209.304544812834,META,1
kappa_signal,2025-03-21,5283.356825085984,5225.875542185164,10509.232367271148,VRSK,1
kappa_signal,2025-03-24,11031.819921489663,0.0,11031.819921489663,,0
kappa_signal,2025-03-25,5923.103592520407,5108.716328969256,11031.819921489663,CTAS,1
kappa_signal,2025-03-26,5974.935973075468,5567.755581311123,11542.69155438659,GEHC,1
kappa_signal,2025-03-27,12099.467112517703,0.0,12099.467112517703,,0
kappa_signal,2025-03-28,12099.467112517703,0.0,12099.467112517703,,0
kappa_signal,2025-03-31,6241.417839442491,5858.049273075212,12099.467112517703,GEHC,1
kappa_signal,2025-04-01,8085.955959581174,3427.7062256290073,11513.662185210182,KLAC,1
kappa_signal,2025-04-02,6114.164786715114,5056.726775932167,11170.89156264728,GOOG,1
kappa_signal,2025-04-03,5472.72947105476,5192.489413999304,10665.218885054064,INSM,1
kappa_signal,2025-04-04,5408.500582825433,4737.469360828701,10145.969943654134,PCAR,1
kappa_signal,2025-04-07,9672.223007571265,0.0,9672.223007571265,,0
kappa_signal,2025-04-08,5367.514992534463,4304.708015036802,9672.223007571265,PANW,1
kappa_signal,2025-04-09,7375.0763727127805,2727.617436362166,10102.693809074946,ROP,1
kappa_signal,2025-04-10,9829.93206543873,0.0,9829.93206543873,,0
kappa_signal,2025-04-11,7039.387608116342,2790.5444573223886,9829.93206543873,ROP,1
kappa_signal,2025-04-14,10108.98651117097,0.0,10108.98651117097,,0
kappa_signal,2025-04-15,10108.98651117097,0.0,10108.98651117097,,0
kappa_signal,2025-04-16,10108.98651117097,0.0,10108.98651117097,,0
kappa_signal,2025-04-17,10108.98651117097,0.0,10108.98651117097,,0
kappa_signal,2025-04-21,5152.551042007955,4956.435469163014,10108.98651117097,PCAR,1
kappa_signal,2025-04-22,5702.834671491355,4901.795386595915,10604.63005808727,FTNT,1
kappa_signal,2025-04-23,5915.051585999885,5179.758010746977,11094.809596746862,TMUS,1
kappa_signal,2025-04-24,6453.280453774032,5159.504944047527,11612.785397821559,LIN,1
kappa_signal,2025-04-25,849.231814300806,11102.340028926737,11951.571843227543,"BKR,LIN",2
kappa_signal,2025-04-28,7504.175245853996,4844.513557972954,12348.68880382695,VRTX,1
kappa_signal,2025-04-29,6237.953066896547,5626.284381133108,11864.237448029655,PLTR,1
kappa_signal,2025-04-30,5872.061905821486,5429.547104094859,11301.609009916345,EA,1
kappa_signal,2025-05-01,6384.292083188005,5460.271637137827,11844.563720325832,TMUS,1
kappa_signal,2025-05-02,6222.930293169682,6167.660590869933,12390.590884039615,MNST,1
kappa_signal,2025-05-05,6044.030821064334,5729.794003888288,11773.824824952622,MNST,1
kappa_signal,2025-05-06,5841.9341767792375,5358.911247784556,11200.845424563793,TTWO,1
kappa_signal,2025-05-07,10664.954299785339,0.0,10664.954299785339,,0
kappa_signal,2025-05-08,5817.735717241952,4847.218582543386,10664.954299785339,AAPL,1
kappa_signal,2025-05-09,5577.187296069546,5572.488861970131,11149.676158039678,FTNT,1
kappa_signal,2025-05-12,11706.925044236692,0.0,11706.925044236692,,0
kappa_signal,2025-05-13,7437.9523896281735,4268.9726546085185,11706.925044236692,INTU,1
kappa_signal,2025-05-14,6072.305589733159,6061.5167199643865,12133.822309697545,WBD,1
kappa_signal,2025-05-15,5795.826763718248,5731.843873982859,11527.670637701107,WBD,1
kappa_signal,2025-05-16,5608.947809407851,5345.53844089497,10954.486250302822,SBUX,1
kappa_signal,2025-05-19,346.00441621763457,10502.147351540705,10848.15176775834,"DASH,SBUX",2
kappa_signal,2025-05-20,6591.329968688993,5287.843708194281,11879.173676883274,INTU,1
kappa_signal,2025-05-21,6772.966511963303,4577.422794100545,11350.389306063847,MSTR,1
kappa_signal,2025-05-22,5962.907867602567,5845.223717871335,11808.131585473902,TTWO,1
kappa_signal,2025-05-23,641.7736877345633,11402.044111584559,12043.817799319122,"DASH,TTWO",2
kappa_signal,2025-05-27,7880.436759868731,4814.972396110752,12695.409155979483,MSTR,1
kappa_signal,2025-05-28,12213.911916368408,0.0,12213.911916368408,,0
kappa_signal,2025-05-29,6178.098063835011,6035.813852533397,12213.911916368408,ORLY,1
kappa_signal,2025-05-30,6501.261417086043,6316.231884535706,12817.49330162175,ADSK,1
kappa_signal,2025-06-02,6120.5643839489985,6065.305729219181,12185.87011316818,INTC,1
kappa_signal,2025-06-03,7032.330018672917,5760.070667417181,12792.400686090097,ODFL,1
kappa_signal,2025-06-04,7032.330018672917,5734.696749795508,12767.026768468426,ODFL,1
kappa_signal,2025-06-05,6849.7411667579645,5366.652452590414,12216.393619348379,SHOP,1
kappa_signal,2025-06-06,12753.058864607421,0.0,12753.058864607421,,0
kappa_signal,2025-06-09,7218.827137879591,5534.23172672783,12753.058864607421,ODFL,1
kappa_signal,2025-06-10,7100.0356270679,5099.600064866738,12199.635691934638,ISRG,1
kappa_signal,2025-06-11,6123.6028015580805,5566.072883889884,11689.675685447964,FTNT,1
kappa_signal,2025-06-12,12246.282973836953,0.0,12246.282973836953,,0
kappa_signal,2025-06-13,7235.304683336504,5010.978290500449,12246.282973836953,ISRG,1
kappa_signal,2025-06-16,12747.380802886997,0.0,12747.380802886997,,0
kappa_signal,2025-06-17,6501.618625347373,6245.762177539624,12747.380802886997,WMT,1
kappa_signal,2025-06-18,7602.63861704975,5769.318403591209,13371.957020640959,PLTR,1
kappa_signal,2025-06-20,9076.223326965755,3718.801853316082,12795.025180281838,MPWR,1
kappa_signal,2025-06-23,9122.053192359159,3301.0918025910705,12423.14499495023,INTU,1
kappa_signal,2025-06-24,6693.415046523224,5399.620768167898,12093.035814691122,ISRG,1
kappa_signal,2025-06-25,6983.276880970704,5649.721010537208,12632.997891507912,INTU,1
kappa_signal,2025-06-26,6662.970402317592,6534.999590244041,13197.969992561633,MNST,1
kappa_signal,2025-06-27,8605.877045332782,3938.592988204447,12544.470033537229,MPWR,1
kappa_signal,2025-06-30,6743.834872278235,5406.775862438549,12150.610734716784,COST,1
kappa_signal,2025-07-01,11609.93314847293,0.0,11609.93314847293,,0
kappa_signal,2025-07-02,5870.375396120209,5739.557752352721,11609.93314847293,WMT,1
kappa_signal,2025-07-03,7079.417426462089,5104.471497246115,12183.888923708204,IDXX,1
