variant,date,cash,position_value,equity,open_tickers,open_count
pca_defactored,2025-03-13,5284.106133795671,4715.893866204329,10000.0,CTAS,1
pca_defactored,2025-03-14,5329.1213050278575,5142.468081592576,10471.589386620433,MNST,1
pca_defactored,2025-03-17,5514.753780249887,5471.082414529804,10985.836194779691,PANW,1
pca_defactored,2025-03-18,5412.468868394985,5026.259084931725,10438.72795332671,INSM,1
pca_defactored,2025-03-19,5546.141393704297,5395.2124681155865,10941.353861819884,ISRG,1
pca_defactored,2025-03-20,6269.9645335870455,5210.910575044397,11480.875108631442,GOOGL,1
pca_defactored,2025-03-21,6111.137414319513,5890.82875181637,12001.966166135882,BKR,1
pca_defactored,2025-03-24,6296.068889928277,6294.980151389243,12591.04904131752,WDC,1
pca_defactored,2025-03-25,6566.762623014303,5394.788403164292,11961.551026178595,APP,1
pca_defactored,2025-03-26,11422.072185862165,0.0,11422.072185862165,,0
pca_defactored,2025-03-27,5963.368616071526,5458.703569790639,11422.072185862165,VRTX,1
pca_defactored,2025-03-28,5773.5393295725835,5102.662499310519,10876.201828883102,FANG,1
pca_defactored,2025-03-31,5429.925453596457,4936.010125355591,10365.935578952049,EA,1
pca_defactored,2025-04-01,6611.131178895066,4248.405412592543,10859.53659148761,COST,1
pca_defactored,2025-04-02,6200.160989516539,5084.216143230325,11284.377132746864,ADI,1
pca_defactored,2025-04-03,6637.314520496706,4138.640997927125,10775.95551842383,VRTX,1
pca_defactored,2025-04-04,10362.091418631118,0.0,10362.091418631118,,0
pca_defactored,2025-04-07,10362.091418631118,0.0,10362.091418631118,,0
pca_defactored,2025-04-08,6953.650851879082,3408.440566752036,10362.091418631118,META,1
pca_defactored,2025-04-09,6069.315431288131,4633.620044018191,10702.935475306322,COST,1
pca_defactored,2025-04-10,10239.573470904503,0.0,10239.573470904503,,0
pca_defactored,2025-04-11,5931.794607636534,4307.7788632679685,10239.573470904503,ISRG,1
pca_defactored,2025-04-14,6451.280060356859,4219.071296874439,10670.351357231299,VRTX,1
pca_defactored,2025-04-15,6767.558984249793,4324.69950266895,11092.258486918743,VRTX,1
pca_defactored,2025-04-16,10659.788536651848,0.0,10659.788536651848,,0
pca_defactored,2025-04-17,5857.252941716024,4802.535594935824,10659.788536651848,ALNY,1
pca_defactored,2025-04-21,10179.534977158266,0.0,10179.534977158266,,0
