variant,ticker,entry_date,exit_date,success_rate,matched_signals,allocated_cash,contracts,entry_option_price,exit_option_price,entry_spot,exit_spot_close,pnl,return_pct,exit_reason
volume_adjusted,GEHC,2025-03-17,2025-03-18,94.79768786127167,173,4783.036114792553,22,2.174107324905706,1.9566965924151356,82.47000122070312,82.13999938964844,-478.30361147925487,-9.999999999999991,stop
volume_adjusted,VRSK,2025-03-18,2025-03-19,93.33333333333333,15,4497.24524112221,5,8.99449048224442,9.893939530468861,288.92999267578125,289.739990234375,449.72452411222093,9.999999999999998,tp_day1
volume_adjusted,ISRG,2025-03-19,2025-03-20,95.87628865979381,194,2697.6062340577932,1,26.976062340577933,29.673668574635727,492.05999755859375,491.80999755859375,269.76062340577937,10.000000000000002,tp_day1
volume_adjusted,DASH,2025-03-20,2025-03-21,93.57142857142857,140,4781.509682504896,4,11.95377420626224,10.758396785636016,192.92999267578125,190.6199951171875,-478.1509682504893,-9.999999999999993,stop
volume_adjusted,BKR,2025-03-21,2025-03-24,95.65217391304348,23,4819.769131385255,27,1.785099678290835,1.9636096461199186,44.11000061035156,44.599998474121094,481.97691313852556,10.000000000000002,tp_day1
volume_adjusted,DASH,2025-03-24,2025-03-25,93.75,160,3849.438304746191,3,12.831461015820636,14.1146071174027,198.97999572753906,199.72000122070312,384.9438304746186,9.999999999999986,tp_day1
volume_adjusted,GEHC,2025-03-25,2025-03-26,94.84536082474226,194,5105.800898934959,23,2.2199134343195475,1.9979220908875928,82.45999908447266,81.0,-510.5800898934958,-9.999999999999998,stop
volume_adjusted,CHTR,2025-03-26,2025-03-27,89.0,200,4511.283710709754,3,15.037612369032514,16.541373605935767,384.7699890136719,382.0199890136719,451.12837107097585,10.00000000000001,tp_day1
volume_adjusted,INSM,2025-03-27,2025-03-28,94.82758620689656,174,5163.68254159782,14,3.688344672569872,3.319510205312885,77.69000244140625,77.98999786376953,-516.3682541597809,-9.999999999999979,stop
volume_adjusted,FANG,2025-03-28,2025-03-31,94.11764705882352,17,4373.70562023362,6,7.289509367056033,6.56055843035043,157.5399932861328,159.8800048828125,-437.37056202336134,-9.999999999999986,stop
volume_adjusted,GEHC,2025-03-31,2025-04-01,92.85714285714286,140,4731.49109938396,21,2.2530909997066475,2.0277818997359827,80.70999908447266,79.56999969482422,-473.1491099383966,-10.000000000000012,stop
volume_adjusted,VRSK,2025-04-01,2025-04-02,96.07843137254902,51,4186.321400301763,6,6.977202333836272,6.279482100452644,298.6099853515625,299.7099914550781,-418.6321400301763,-10.0,stop
volume_adjusted,VRSK,2025-04-02,2025-04-03,93.33333333333333,30,4140.027398202603,6,6.900045663671006,7.5900502300381065,299.7099914550781,305.0899963378906,414.002739820261,10.000000000000018,tp_day1
volume_adjusted,VRTX,2025-04-03,2025-04-04,90.96385542168674,166,4138.640997927125,3,13.795469993090416,12.415922993781374,484.010009765625,474.6199951171875,-413.86409979271275,-10.000000000000005,stop
volume_adjusted,INSM,2025-04-04,2025-04-07,87.87878787878788,33,4061.0061799765317,12,3.3841718166471098,3.0457546349823987,69.18000030517578,68.08999633789062,-406.10061799765344,-10.000000000000005,stop
volume_adjusted,TMUS,2025-04-07,2025-04-08,100.0,15,3364.788663290995,3,11.215962210969984,10.094365989872985,246.6699981689453,246.3000030517578,-336.4788663290992,-9.999999999999993,stop
volume_adjusted,COST,2025-04-08,2025-04-09,92.7710843373494,83,3574.5789651175683,1,35.745789651175684,39.32036861629326,908.75,965.1900024414062,357.45789651175755,10.00000000000002,tp_day1
volume_adjusted,TMUS,2025-04-09,2025-04-10,100.0,11,3479.9058911419907,3,11.599686303806637,12.759654934187301,254.89999389648438,256.1199951171875,347.9905891141998,10.000000000000021,tp_day1
volume_adjusted,INSM,2025-04-10,2025-04-11,100.0,17,4058.137942600671,11,3.6892163114551555,4.058137942600672,64.80999755859375,68.56999969482422,405.8137942600674,10.000000000000007,tp_day1
volume_adjusted,VRSK,2025-04-11,2025-04-14,95.34883720930233,43,3940.677189469922,3,13.135590631566405,14.449149694723047,291.8800048828125,295.1000061035156,394.06771894699204,9.999999999999996,tp_day1
volume_adjusted,VRTX,2025-04-14,2025-04-15,92.48826291079813,213,4219.071296874439,3,14.063570989581462,15.46992808853961,495.8299865722656,500.489990234375,421.90712968744447,10.000000000000012,tp_day1
volume_adjusted,TTWO,2025-04-15,2025-04-16,89.85507246376811,138,4535.69828633598,4,11.33924571583995,10.205321144255954,214.60000610351562,211.39999389648438,-453.56982863359826,-10.000000000000005,stop
volume_adjusted,INSM,2025-04-16,2025-04-17,86.20689655172413,58,4436.9797260692485,10,4.436979726069248,4.880677698676173,70.19999694824219,72.6500015258789,443.69797260692485,10.0,tp_day1
volume_adjusted,INSM,2025-04-17,2025-04-21,93.90862944162437,197,4772.041310836279,10,4.772041310836279,4.294837179752651,72.6500015258789,69.51000213623047,-477.20413108362845,-10.000000000000012,stop
volume_adjusted,INTC,2025-04-21,2025-04-22,91.66666666666666,12,4652.983942214516,22,2.114992701006598,2.326491971107258,18.84000015258789,19.510000228881836,465.2983942214514,9.999999999999996,tp_day1
volume_adjusted,ISRG,2025-04-22,2025-04-23,94.47852760736197,163,4179.450783242002,1,41.794507832420024,45.97395861566203,478.739990234375,487.92999267578125,417.94507832420095,10.000000000000018,tp_day1
volume_adjusted,TMUS,2025-04-23,2025-04-24,100.0,17,3884.8224470493396,3,12.949408156831131,14.244348972514246,259.3500061035156,262.17999267578125,388.4822447049337,9.999999999999993,tp_day1
