variant,date,cash,position_value,equity,open_tickers,open_count
window_126d,2025-03-17,5216.963885207447,4783.036114792553,10000.0,GEHC,1
window_126d,2025-03-18,4930.123680266593,4591.572708254152,9521.696388520744,ROP,1
window_126d,2025-03-19,5023.742050750244,4957.111608595916,9980.85365934616,GEHC,1
window_126d,2025-03-20,5338.498281066466,4146.644217420102,9485.142498486568,TTWO,1
window_126d,2025-03-21,4607.72888101747,4462.749195727088,9070.478076744557,BKR,1
window_126d,2025-03-24,5261.538291346392,4255.214704970876,9516.752996317267,TTWO,1
window_126d,2025-03-25,5058.464911311352,4883.809555503005,9942.274466814357,GEHC,1
window_126d,2025-03-26,9453.893511264056,0.0,9453.893511264056,,0
window_126d,2025-03-27,5027.879904180209,4426.013607083846,9453.893511264056,INSM,1
window_126d,2025-03-28,4637.586530322052,4373.70562023362,9011.292150555671,FANG,1
window_126d,2025-03-31,4400.713810161314,4173.2077783709965,8573.92158853231,COST,1
window_126d,2025-04-01,4804.920966067647,4186.321400301763,8991.24236636941,VRSK,1
window_126d,2025-04-02,4713.74119236781,3858.869033971423,8572.610226339233,TMUS,1
window_126d,2025-04-03,4819.8561318092525,4138.640997927125,8958.497129736377,VRTX,1
window_126d,2025-04-04,8544.633029943665,0.0,8544.633029943665,,0
window_126d,2025-04-07,5179.84436665267,3364.788663290995,8544.633029943665,TMUS,1
window_126d,2025-04-08,4633.575198496998,3574.5789651175683,8208.154163614567,COST,1
window_126d,2025-04-09,4459.877796729146,4105.734263397178,8565.612060126325,BKR,1
window_126d,2025-04-10,4141.9225193147095,4013.116114471897,8155.038633786607,EA,1
window_126d,2025-04-11,4615.673055763875,3940.677189469922,8556.350245233796,VRSK,1
window_126d,2025-04-14,4731.34666730635,4219.071296874439,8950.41796418079,VRTX,1
window_126d,2025-04-15,4836.626807532254,4535.69828633598,9372.325093868234,TTWO,1
window_126d,2025-04-16,8918.755265234635,0.0,8918.755265234635,,0
window_126d,2025-04-17,8918.755265234635,0.0,8918.755265234635,,0
window_126d,2025-04-21,5805.13605184008,3113.619213394555,8918.755265234635,ADSK,1
window_126d,2025-04-22,5050.6664033320885,4179.450783242002,9230.11718657409,ISRG,1
