variant,ticker,entry_date,exit_date,success_rate,matched_signals,allocated_cash,contracts,entry_option_price,exit_option_price,entry_spot,exit_spot_close,pnl,return_pct,exit_reason
window_60d,GEHC,2025-03-17,2025-03-18,100.0,43,4783.036114792553,22,2.174107324905706,1.9566965924151356,82.47000122070312,82.13999938964844,-478.30361147925487,-9.999999999999991,stop
window_60d,GEHC,2025-03-18,2025-03-19,100.0,14,4677.699637062242,22,2.1262271077555646,2.3388498185311213,82.13999938964844,82.4000015258789,467.7699637062251,10.00000000000002,tp_day1
window_60d,GEHC,2025-03-19,2025-03-20,100.0,43,4957.111608595916,23,2.155265916780833,1.9397393251027497,82.4000015258789,81.80999755859375,-495.7111608595915,-9.999999999999998,stop
window_60d,KLAC,2025-03-20,2025-03-21,95.0,20,3934.055804578417,1,39.34055804578417,35.40650224120576,716.4600219726562,706.489990234375,-393.4055804578411,-9.999999999999986,stop
window_60d,BKR,2025-03-21,2025-03-24,100.0,13,4462.749195727088,25,1.785099678290835,1.9636096461199186,44.11000061035156,44.599998474121094,446.2749195727092,10.00000000000001,tp_day1
window_60d,VRTX,2025-03-24,2025-03-25,94.87179487179486,39,4003.008258472627,3,13.343360861575423,12.009024775417881,511.739990234375,509.0400085449219,-400.3008258472628,-10.000000000000002,stop
window_60d,GEHC,2025-03-25,2025-03-26,97.87234042553192,47,4439.826868639095,20,2.2199134343195475,1.9979220908875928,82.45999908447266,81.0,-443.9826868639093,-9.999999999999996,stop
window_60d,CHTR,2025-03-26,2025-03-27,93.18181818181817,44,3007.5224738065026,2,15.037612369032514,16.541373605935767,384.7699890136719,382.0199890136719,300.7522473806507,10.000000000000014,tp_day1
window_60d,ROP,2025-03-27,2025-03-28,95.83333333333334,24,4156.449071114259,3,13.854830237047532,12.469347213342779,592.5499877929688,582.6400146484375,-415.6449071114257,-9.999999999999995,stop
window_60d,CSGP,2025-03-28,2025-03-31,100.0,10,4231.731444367768,13,3.2551780341290524,3.580695837541958,79.30999755859375,79.2300033569336,423.17314443677697,10.000000000000005,tp_day1
window_60d,INTU,2025-03-31,2025-04-01,100.0,33,2462.402608609046,1,24.62402608609046,27.086428694699507,613.989990234375,613.780029296875,246.24026086090453,9.999999999999996,tp_day1
window_60d,INTU,2025-04-01,2025-04-02,100.0,27,2455.616044588878,1,24.556160445888782,22.100544401299903,613.780029296875,620.9099731445312,-245.5616044588878,-10.0,stop
window_60d,INTU,2025-04-02,2025-04-03,100.0,26,2337.367175895267,1,23.373671758952668,21.0363045830574,620.9099731445312,598.530029296875,-233.73671758952696,-10.000000000000012,stop
window_60d,VRTX,2025-04-03,2025-04-04,90.9090909090909,33,4138.640997927125,3,13.795469993090416,12.415922993781374,484.010009765625,474.6199951171875,-413.86409979271275,-10.000000000000005,stop
