date,cash,position_value,equity,open_tickers,open_count
2025-03-12,6092.041312953981,3907.958687046019,10000.0,MSTR,1
2025-03-13,6488.658912632,3902.136956072602,10390.795868704601,MSTR,1
2025-03-14,10781.009564311862,0.0,10781.009564311862,,0
2025-03-17,5905.73999367267,4875.269570639192,10781.009564311862,HOOD,1
2025-03-18,5804.109954179747,4489.372653068198,10293.482607247945,MSTR,1
2025-03-19,5682.585516127311,5059.834356427454,10742.419872554765,PLTR,1
2025-03-20,6151.890823667932,5096.512484529579,11248.40330819751,PLTR,1
2025-03-21,6975.800964015997,4782.253592634473,11758.05455665047,MSTR,1
2025-03-24,12236.279915913918,0.0,12236.279915913918,,0
2025-03-25,7141.522428507536,5094.757487406382,12236.279915913918,MSTR,1
2025-03-26,6791.002553594815,4935.801613578464,11726.804167173279,MSTR,1
2025-03-27,6791.002553594815,4866.305103532033,11657.307657126848,MSTR,1
2025-03-28,11233.224005815433,0.0,11233.224005815433,,0
2025-03-31,6870.000534894851,4363.223470920582,11233.224005815433,MSTR,1
2025-04-01,7130.025202522895,4539.521150384597,11669.546352907491,MSTR,1
2025-04-02,6322.392935924498,5801.105532021455,12123.498467945952,TSM,1
2025-04-03,11543.387914743807,0.0,11543.387914743807,,0
2025-04-04,6263.1418517945185,5280.246062949289,11543.387914743807,HOOD,1
2025-04-07,7613.367188135685,3401.9961203131943,11015.36330844888,MSTR,1
2025-04-08,6042.075074651217,4633.088621766343,10675.16369641756,PLTR,1
2025-04-09,6622.222366677106,4516.250191917088,11138.472558594194,PLTR,1
2025-04-10,5667.291453624343,5019.556085778143,10686.847539402486,TSM,1
2025-04-11,6085.467855846848,5103.335292133454,11188.803147980301,HOOD,1
2025-04-14,6010.773362816482,5688.363314377166,11699.136677193648,HOOD,1
2025-04-15,12267.973008631365,0.0,12267.973008631365,,0
2025-04-16,6267.462413848066,6000.510594783299,12267.973008631365,TQQQ,1
2025-04-17,7681.695897665796,5186.328170443899,12868.024068109695,MSTR,1
2025-04-21,6945.405071363358,6441.2518137907255,13386.656885154083,TQQQ,1
2025-04-22,14030.782066533156,0.0,14030.782066533156,,0
2025-04-23,14030.782066533156,0.0,14030.782066533156,,0
2025-04-24,7311.744820829181,6719.037245703976,14030.782066533156,COIN,1
2025-04-25,7649.957304148449,7052.728486955108,14702.685791103557,PLTR,1
2025-04-28,9816.309591340741,5591.6490484583255,15407.958639799068,MSTR,1
2025-04-29,10188.552642274266,5778.570902370632,15967.123544644899,MSTR,1
2025-04-30,9680.94552402912,5708.320930378715,15389.266454407836,MSTR,1
2025-05-01,15960.098547445708,0.0,15960.098547445708,,0
2025-05-02,8288.787445765964,7671.311101679746,15960.098547445708,SMCI,1
2025-05-05,9713.823022036093,5479.144415241641,15192.967437277734,MSTR,1
2025-05-06,2473.5675229180024,12832.115483631882,15305.683006549883,"HOOD,MSTR",2
2025-05-07,8367.15100661847,7298.033555081516,15665.184561699985,HOOD,1
2025-05-08,16394.98791720814,0.0,16394.98791720814,,0
2025-05-09,8881.321813386247,7513.666103821891,16394.98791720814,MSTR,1
2025-05-12,8556.70420438268,7086.91710244327,15643.62130682595,PLTR,1
2025-05-13,9674.751081276887,6677.56193579339,16352.313017070277,MSTR,1
2025-05-14,8983.927575858344,6700.629247632594,15684.556823490939,MSTR,1
2025-05-15,7611.021169528254,7403.472729199426,15014.49389872768,TSM,1
2025-05-16,8297.980861752654,7456.86030989497,15754.841171647624,PLTR,1
2025-05-19,9966.024315916002,5043.130824742126,15009.155140658127,MSTR,1
2025-05-20,7845.713936740885,6659.128121443031,14504.842058183916,MSTR,1
2025-05-21,6972.795054888797,6866.134191150817,13838.929246039614,MSTR,1
2025-05-22,7553.685328789612,6971.857336365083,14525.542665154695,HOOD,1
2025-05-23,7243.9151494518865,6584.4417820663,13828.356931518187,PLTR,1
2025-05-27,7264.342515558688,7222.458594166128,14486.801109724816,MSTR,1
2025-05-28,9134.609861025554,4629.94538928265,13764.555250308204,MSTR,1
2025-05-29,9472.482221647831,4755.067567588638,14227.54978923647,MSTR,1
2025-05-30,9019.664039169598,4732.378993308008,13752.043032477606,MSTR,1
2025-06-02,7271.301923699355,6953.979008109052,14225.280931808407,MSTR,1
2025-06-03,9922.960157572086,4997.7186750472265,14920.678832619313,MSTR,1
2025-06-04,7322.459163033753,7098.447802080838,14420.906965114591,HOOD,1
2025-06-05,7974.236660034385,7156.515085288291,15130.751745322676,HOOD,1
2025-06-06,15846.403253851506,0.0,15846.403253851506,,0
2025-06-09,8858.235199719307,6988.168054132199,15846.403253851506,PLTR,1
2025-06-10,8515.731663988521,8029.488395276207,16545.220059264728,PLTR,1
2025-06-11,8914.779854562239,8433.389044230109,17348.168898792348,HOOD,1
2025-06-12,8841.841421101022,7662.988573268316,16504.82999436934,TSM,1
2025-06-13,8253.32029757263,7485.210839469876,15738.531137042508,PLTR,1
2025-06-16,9909.749050925404,6577.303170064091,16487.052220989495,MSTR,1
2025-06-17,9613.594184695246,6215.727719287841,15829.321903983087,MSTR,1
2025-06-18,8476.877661197894,6730.87147085641,15207.749132054305,PLTR,1
2025-06-20,8601.554183401078,5933.107801567583,14534.661984968661,MSTR,1
2025-06-23,7430.993501289226,6510.357703522677,13941.351204811903,PLTR,1
2025-06-24,7886.810566833814,6705.576408330357,14592.38697516417,PLTR,1
2025-06-25,7866.047073340983,7396.897542656224,15262.944615997207,COIN,1
2025-06-26,8315.837507389784,7686.796862873044,16002.63437026283,HOOD,1
2025-06-27,7786.265427980784,7447.68925599474,15233.954683975524,TQQQ,1
2025-06-30,8587.34344595379,7391.380163621211,15978.723609575001,TSM,1
2025-07-01,8057.9663637333915,7181.619229479488,15239.58559321288,HOOD,1
2025-07-02,8274.547430880644,7683.200085280187,15957.74751616083,HOOD,1
2025-07-03,15189.427507632812,0.0,15189.427507632812,,0
2025-07-07,8374.553527125252,6814.873980507561,15189.427507632812,PLTR,1
2025-07-08,8156.079883861038,6351.86022572102,14507.940109582058,PLTR,1
2025-07-09,9697.422913631843,5445.703218522318,15143.12613215416,MSTR,1
2025-07-10,10144.757855266093,5542.938598740301,15687.696454006393,MSTR,1
2025-07-11,8123.639627544636,8118.350686335788,16241.990313880424,TQQQ,1
2025-07-14,9118.393378537658,7935.432003976343,17053.825382514002,TSM,1
2025-07-15,8955.507988833864,8891.860594077772,17847.368582911637,HOOD,1
2025-07-16,9832.772413627255,8903.782228692158,18736.554642319414,PLTR,1
2025-07-17,10650.643034260287,8976.289830928345,19626.93286518863,PLTR,1
2025-07-18,10742.694651473428,9781.86719680804,20524.561848281468,COIN,1
2025-07-21,11303.305686796619,10199.44288116565,21502.74856796227,AMZN,1
2025-07-22,10973.744123331717,9509.060156513986,20482.804279845703,MSTR,1
2025-07-23,10370.576841733,9161.321422461304,19531.898264194304,PLTR,1
2025-07-24,11129.383069228448,9318.647337211985,20448.030406440434,MSTR,1
2025-07-25,10459.19710536198,9056.968567357255,19516.165672719235,HOOD,1
2025-07-28,10500.91358483597,9920.948944618991,20421.86252945496,HOOD,1
2025-07-29,9792.902712144898,9636.864922848164,19429.767634993063,SOXL,1
2025-07-30,10260.335865887282,10133.118261390598,20393.45412727788,SOXL,1
2025-07-31,9776.422534226505,9603.719766912316,19380.14230113882,PLTR,1
2025-08-01,9233.546375476202,9186.223948971387,18419.77032444759,HOOD,1
2025-08-04,10858.118724952936,8480.273994391795,19338.39271934473,MSTR,1
2025-08-05,9366.477009586,9123.888310319551,18490.36531990555,HOOD,1
2025-08-06,9331.92984570489,8246.046643168705,17577.976488873595,MSTR,1
2025-08-07,9859.487857230131,8543.093295960338,18402.58115319047,PLTR,1
2025-08-08,9967.44270249413,9289.447780292374,19256.890482786504,HOOD,1
2025-08-11,20185.835260815744,0.0,20185.835260815744,,0
2025-08-12,10539.160157574486,9646.675103241258,20185.835260815744,PLTR,1
2025-08-13,13048.867678882769,8101.635092257104,21150.502771139872,MSTR,1
2025-08-14,10207.50982250769,10132.829439406469,20340.33926191416,HOOD,1
2025-08-15,11599.673120453557,9753.949085401251,21353.62220585481,MSTR,1
2025-08-18,12697.369681031103,9631.64743336383,22329.017114394934,MSTR,1
2025-08-19,21365.85237105855,0.0,21365.85237105855,,0
2025-08-20,11211.330674176848,10154.521696881702,21365.85237105855,MSTR,1
2025-08-21,10301.43360495668,10048.9665964137,20350.40020137038,HOOD,1
2025-08-22,12821.3893668993,8533.907494112449,21355.29686101175,MSTR,1
2025-08-25,10320.905007683174,10181.00110391733,20501.906111600503,HOOD,1
2025-08-26,10851.85210421288,8631.95389699589,19483.80600120877,MSTR,1
2025-08-27,10775.375570752385,9571.625820155976,20347.00139090836,TSM,1
2025-08-28,10791.121327918547,10513.042645005415,21304.16397292396,TQQQ,1
2025-08-29,10544.307678824363,9708.552029599057,20252.85970842342,HOOD,1
2025-09-02,10196.664009410222,9085.340496053293,19282.004505463516,MSTR,1
2025-09-03,9666.426056156644,8707.044399701543,18373.470455858187,HOOD,1
2025-09-04,10239.2660818486,9004.908813979742,19244.174895828342,HOOD,1
2025-09-05,10047.807734202815,8295.876280227552,18343.684014430368,MSTR,1
2025-09-08,9292.334668439884,8221.76171796773,17514.096386407615,TSM,1
2025-09-09,9353.263630299118,8983.008927905268,18336.272558204386,TQQQ,1
2025-09-10,11276.698610184234,7957.874840810676,19234.57345099491,MSTR,1
2025-09-11,20030.36093507598,0.0,20030.36093507598,,0
2025-09-12,10544.099505483382,9486.261429592598,20030.36093507598,PLTR,1
2025-09-15,9743.857505039352,9337.877287077368,19081.73479211672,COIN,1
2025-09-16,10087.270671056764,9928.251849767696,20015.52252082446,HOOD,1
2025-09-17,9915.97056932645,9106.72676652124,19022.69733584769,TSM,1
2025-09-18,9149.493047937434,8962.531611258131,18112.024659195566,TSM,1
2025-09-19,8873.46204677333,8342.309451296427,17215.771498069756,PLTR,1
2025-09-22,8194.167910968321,8187.372641971793,16381.540552940114,TQQQ,1
2025-09-23,8725.386168306293,6837.417120436642,15562.803288742936,HOOD,1
2025-09-24,8202.322293205729,8044.2227075808705,16246.545000786598,TQQQ,1
2025-09-25,8921.995727701236,6520.127002327278,15442.122730028514,MSTR,1
2025-09-26,9141.315321285321,6952.820108975922,16094.135430261244,MSTR,1
2025-09-29,8779.492408940368,8009.925032218467,16789.417441158836,PLTR,1
2025-09-30,8877.79762392328,8712.612320457405,17590.409944380684,HOOD,1
2025-10-01,8376.92635042492,8342.222361910024,16719.148712334943,TSM,1
2025-10-02,8890.871325446855,8662.499623079091,17553.370948525946,TQQQ,1
2025-10-03,8783.353245304503,7903.767740913538,16687.12098621804,HOOD,1
2025-10-06,15896.744212126687,0.0,15896.744212126687,,0
2025-10-07,8619.304245701049,7277.439966425638,15896.744212126687,PLTR,1
2025-10-08,9349.887779202905,7274.600429566349,16624.488208769253,HOOD,1
2025-10-09,8968.94070841305,8383.007543312837,17351.948251725888,HOOD,1
2025-10-10,16513.647497394606,0.0,16513.647497394606,,0
2025-10-13,8461.706688661716,8051.94080873289,16513.647497394606,HOOD,1
2025-10-14,8155.97516813608,7552.478248385239,15708.453416521319,TQQQ,1
2025-10-15,8356.676899216956,8107.024342142886,16463.701241359842,TQQQ,1
2025-10-16,8065.048660845552,7587.950146300003,15652.998807145555,TQQQ,1
2025-10-17,9280.88514880156,7130.9086729739965,16411.793821775558,MSTR,1
2025-10-20,9359.850208181924,7765.03448089103,17124.884689072955,PLTR,1
2025-10-21,9269.899417526103,8631.488719635956,17901.38813716206,PLTR,1
2025-10-22,8658.479800536057,8379.759464662406,17038.239265198463,TQQQ,1
2025-10-23,9789.177610189035,8087.037601475668,17876.215211664705,PLTR,1
2025-10-24,18684.918971812273,0.0,18684.918971812273,,0
2025-10-27,9413.229747383957,9271.689224428315,18684.918971812273,TSM,1
2025-10-28,10307.377486202171,9304.710408052932,19612.087894255103,TSM,1
